Airmar_time,alt,cog,hdop,heading,lat,lon,pressure,sog,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-11-22 16:59:19.000000,268.466557721,256.647987654,0.9,251.7,43.9077236243,-79.4469807721,1001.59639699,43.5622967762,-11.8,257.154154839,0.0,3.35435751864,30.5
2018-11-22 16:59:20.000000,268.728595064,255.406059601,0.9,245.0,43.9076919614,-79.4471281681,1001.56364232,43.2862906858,-11.8,259.220821749,359.9,2.63873435221,31.2
2018-11-22 16:59:21.000000,268.990632407,254.622045314,0.9,243.2,43.9076602986,-79.4472755641,1001.53088765,42.9632730982,-11.8,262.899869056,1.1,2.25032735924,27.9
2018-11-22 16:59:22.000000,269.288817544,254.274478273,0.9,243.9,43.9076282817,-79.4474224837,1001.49806255,42.5954478637,-11.8,262.378356724,1.2,3.55410818949,27.6
2018-11-22 16:59:23.000000,269.730693832,253.949318884,0.9,244.2,43.9075948578,-79.4475675098,1001.46407206,42.5503307135,-11.8,263.149691514,2.0,3.54776594552,30.9
2018-11-22 16:59:24.000000,270.17257012,253.646747029,0.9,244.0,43.9075614338,-79.4477125358,1001.43008158,42.8305122509,-11.8,263.42208887,2.0,3.05402530029,28.9
2018-11-22 16:59:25.000000,270.620666026,253.422672556,0.9,243.5,43.9075284786,-79.4478570617,1001.38851531,43.0618736172,-11.8,259.097404965,2.6,3.32015969444,29.1
2018-11-22 16:59:26.000000,271.086556192,253.272522489,0.9,242.1,43.9074968646,-79.4480001565,1001.28864843,43.2472589007,-11.8,257.753426478,1.1,3.6794411329,29.6
2018-11-22 16:59:27.000000,271.552446357,253.25175175,0.9,242.1,43.9074652507,-79.4481432514,1001.18878155,43.2409557587,-11.8,258.137483218,1.1,4.06628533601,30.9
2018-11-22 16:59:28.000000,271.981098604,253.351851855,0.9,243.6,43.9074342326,-79.4482860889,1001.09291407,43.0555703646,-11.8,260.35820991,2.0,4.40275907723,32.0
2018-11-22 16:59:29.000000,272.300383312,253.424241022,0.9,242.9,43.9074049649,-79.4484281706,1001.02907749,42.8317168829,-11.8936759506,260.578458222,1.6,4.5468379753,31.8
2018-11-22 16:59:30.000000,272.61966802,253.470948188,0.9,243.1,43.9073756971,-79.4485702523,1000.96524091,42.572211867,-12.0,260.04021034,2.1,4.62391586395,32.1
2018-11-22 16:59:31.000000,272.945383827,253.559621576,0.9,242.3,43.9073462868,-79.4487124659,1000.90140433,42.3739936134,-12.0,259.730421013,1.2,4.74783159495,32.0
2018-11-22 16:59:32.000000,273.317382472,253.717350208,0.9,242.8,43.9073158505,-79.448855629,1000.83349196,42.2766224715,-12.0,259.559763656,1.9,4.84023634424,31.4
2018-11-22 16:59:33.000000,273.689381117,253.870903721,0.9,241.7,43.9072854143,-79.4489987921,1000.76548791,42.4882273808,-12.0,259.72134539,1.6,4.78010458055,32.3
2018-11-22 16:59:34.000000,274.088353396,254.019861094,0.9,244.1,43.9072552142,-79.4491423544,1000.69876831,43.0399654939,-12.0,261.302371933,1.6,3.92371520277,31.2
2018-11-22 16:59:35.000000,274.623828645,254.19032274,0.9,245.7,43.9072262093,-79.4492879367,1000.66547935,43.5877165718,-12.0,263.00013671,2.0,3.34612229778,31.0
2018-11-22 16:59:36.000000,275.159303894,254.385826047,0.9,246.1,43.9071972044,-79.4494335191,1000.63219039,44.1308247587,-12.0,264.2498339,2.1,3.15009966023,30.4
2018-11-22 16:59:37.000000,275.611780369,254.395843792,0.9,245.5,43.9071674431,-79.4495804282,1000.5989018,44.7566356748,-12.0,262.604014081,1.1,4.13759155141,32.5
2018-11-22 16:59:38.000000,275.678336107,254.145468226,0.9,245.5,43.9071341653,-79.4497335064,1000.56562394,45.4985485519,-12.0425976216,262.894550053,1.7,3.94623091931,33.3
2018-11-22 16:59:39.000000,275.744891844,253.978512812,0.9,243.4,43.9071008874,-79.4498865846,1000.53234608,46.088777085,-12.1,263.693547941,1.1,3.14193542008,30.6
2018-11-22 16:59:40.000000,275.8,253.927230731,0.9,242.8,43.9070674207,-79.4500410845,1000.49812646,46.4686747439,-12.1,260.928569343,2.0,2.74693847761,30.9
2018-11-22 16:59:41.000000,275.8,253.923461772,0.9,243.6,43.907033045,-79.4502024285,1000.43121443,47.1483632108,-12.0586569485,260.809547133,1.7,3.34417492734,30.6
2018-11-22 16:59:42.000000,275.8,253.973486758,0.9,244.7,43.9069986693,-79.4503637724,1000.36430239,48.1674722424,-12.0,261.813927791,2.4,4.47335184846,33.6
2018-11-22 16:59:43.000000,275.777896153,254.0,0.9,245.9,43.9069639214,-79.4505271604,1000.29612701,49.3610838657,-12.0,259.189434294,1.0,5.14629889904,38.3
2018-11-22 16:59:44.000000,275.644740358,254.0,0.9,246.0,43.9069273036,-79.4507008178,1000.19682214,50.7514749848,-12.0419246555,259.625438287,1.4,5.0226781005,36.5
2018-11-22 16:59:45.000000,275.511584564,253.929692034,0.9,246.7,43.9068906858,-79.4508744751,1000.09751727,51.96303796,-12.1,261.356482694,1.8,4.59019159498,37.2
2018-11-22 16:59:46.000000,275.353224255,253.780734819,0.9,244.1,43.906854283,-79.4510475457,999.998844974,52.9745567564,-12.1,259.578997568,2.9,5.24851941911,39.0
2018-11-22 16:59:47.000000,275.064484982,253.636300392,0.9,240.8,43.9068189926,-79.4512175811,999.934680716,53.2475327591,-12.1,260.052064946,1.1,5.5,39.7
2018-11-22 16:59:48.000000,274.775745708,253.497218261,0.9,240.1,43.9067837023,-79.4513876164,999.870516457,52.6465125099,-12.1,262.988097559,1.2,5.60674841645,39.7
2018-11-22 16:59:49.000000,274.5,253.462254586,0.9,237.5,43.9067482149,-79.4515585432,999.806352199,52.6587580966,-12.1,274.092392882,6.0,6.52699388522,41.0
2018-11-22 16:59:50.000000,274.5,253.669079715,0.9,243.3,43.9067085458,-79.4517483879,999.8,54.095158618,-12.1,279.898049841,9.8,6.80390031884,39.8
2018-11-22 16:59:51.000000,274.5,253.745763505,0.9,251.1,43.9066688768,-79.4519382325,999.8,55.3057379644,-12.1,280.099798458,8.4,6.40040308319,41.5
2018-11-22 16:59:52.000000,274.486151781,253.597980183,0.9,243.1,43.9066291789,-79.4521277785,999.8,56.1268221055,-12.1,272.384684538,6.7,6.06744329904,40.8
2018-11-22 16:59:53.000000,274.352995944,253.466797922,0.9,239.0,43.9065892321,-79.4523147515,999.864635787,56.5789646278,-12.1,267.295961449,3.8,5.46520830114,40.4
2018-11-22 16:59:54.000000,274.219840107,253.368275753,0.9,238.2,43.9065492854,-79.4525017245,999.930860974,56.3052700426,-12.1,264.979718182,3.6,4.6014494215,40.4
2018-11-22 16:59:55.000000,274.076828612,253.3,0.9,237.2,43.9065093059,-79.4526884819,999.997086161,56.1156,-12.1,272.226094393,3.4,4.73320171624,37.9
2018-11-22 16:59:56.000000,273.845117269,253.3,0.9,239.1,43.9064690323,-79.4528732993,1000.03164518,56.1156,-12.1,272.75036356,5.3,5.06523254229,39.1
2018-11-22 16:59:57.000000,273.613405926,253.315768104,0.9,240.5,43.9064287586,-79.4530581167,1000.0647468,56.3200176981,-12.1,266.370034996,3.5,5.60159813354,40.8
2018-11-22 16:59:58.000000,273.413210857,253.366632808,0.9,242.3,43.906388364,-79.4532436579,1000.09784842,56.9794277207,-12.1,261.376696267,2.3,5.86790953243,40.9
2018-11-22 16:59:59.000000,273.580434883,253.365305004,0.9,240.7,43.9063465579,-79.4534376378,1000.00568252,57.5405102641,-12.1,262.753723142,2.0,6.67021272042,42.3
2018-11-22 17:00:00.000000,273.74765891,253.264447768,0.9,238.9,43.9063047519,-79.4536316177,999.90480831,57.9140854677,-12.1,270.4,4.8,8.0,45.1
2018-11-22 17:00:01.000000,273.929936096,253.18193193,0.9,240.0,43.9062629247,-79.4538254468,999.803934098,57.9854896735,-12.1,270.000532648,6.8,8.66577891996,46.6
2018-11-22 17:00:02.000000,274.266296777,253.131881884,0.9,238.5,43.9062208796,-79.454017733,999.705537357,57.5220262437,-12.1,267.306719651,5.8,8.83596839807,47.6
2018-11-22 17:00:03.000000,274.602657458,253.1,0.9,237.0,43.9061788345,-79.4542100192,999.60724116,57.0003354448,-12.1,262.300131664,2.9,8.50658760949,47.6
2018-11-22 17:00:04.000000,274.986245992,253.1,0.9,237.3,43.9061368752,-79.4544009027,999.508944962,56.3764660027,-12.1,264.434527606,5.3,8.24462541648,47.3
2018-11-22 17:00:05.000000,275.729740213,253.073960619,0.9,236.6,43.90609557,-79.4545810968,999.528866305,55.809837667,-12.1,265.16671108,4.3,7.59633824266,44.6
2018-11-22 17:00:06.000000,276.473234434,252.982594704,0.9,236.7,43.9060542648,-79.4547612908,999.560622419,55.3868134801,-12.1,263.968308834,3.1,6.46451389907,41.8
2018-11-22 17:00:07.000000,277.216728656,252.870216899,0.9,236.4,43.9060129595,-79.4549414849,999.592378532,54.9676277982,-12.1,270.214205584,5.4,5.98692113,41.1
2018-11-22 17:00:08.000000,277.837638747,252.559979206,0.9,236.8,43.9059719929,-79.4551199714,999.625426573,54.5845876591,-12.1229540934,273.52115761,6.4,5.30978041221,38.1
2018-11-22 17:00:09.000000,278.443087778,252.3,0.9,238.0,43.9059310691,-79.4552982425,999.658882591,54.2185513657,-12.1894876919,270.394078479,4.0,4.17870923705,37.2
2018-11-22 17:00:10.000000,279.048536809,252.3,0.9,236.6,43.9058901452,-79.4554765136,999.692338609,53.9404732746,-12.2,263.484761971,1.7,4.28639455484,35.4
2018-11-22 17:00:12.000000,279.924337737,252.3,0.9,238.7,43.9058084603,-79.455826686,999.582715204,53.600105646,-12.1076716068,268.671466464,4.6,5.33095553863,40.3
2018-11-22 17:00:13.000000,280.354801316,252.324937569,0.9,239.1,43.9057676214,-79.4560016308,999.516490065,53.492010415,-12.1,270.654398119,6.2,5.74631943577,40.0
2018-11-22 17:00:14.000000,280.4,252.475162908,0.9,239.7,43.9057281548,-79.4561734174,999.450802478,53.3065321957,-12.1231225952,271.476877405,5.1,5.9537548096,38.8
2018-11-22 17:00:15.000000,280.4,252.64160537,0.9,239.3,43.9056888492,-79.4563448336,999.385293122,53.1369893711,-12.1889987426,271.411001257,5.1,5.82200251486,39.5
2018-11-22 17:00:16.000000,280.4,252.887789383,0.9,240.2,43.9056495436,-79.4565162497,999.319783766,53.0458028125,-12.2,273.67921951,6.1,4.9317259011,37.7
2018-11-22 17:00:17.000000,280.428620011,253.106962664,0.9,239.9,43.9056094663,-79.4566945424,999.323725388,52.9672,-12.2409622081,273.654295114,5.2,4.0975944797,36.9
2018-11-22 17:00:18.000000,280.462610483,253.157416748,0.9,240.3,43.9055692443,-79.4568741254,999.357715872,52.9672,-12.3784192375,267.12508622,2.5,3.75395190631,35.7
2018-11-22 17:00:19.000000,280.496600956,253.2,0.9,239.9,43.9055290222,-79.4570537084,999.391706356,52.9816600583,-12.4,266.773502438,2.3,3.86837560954,35.1
2018-11-22 17:00:21.000000,280.945113788,253.192092044,0.9,239.4,43.9054539938,-79.4574076216,999.341231558,53.1816910676,-12.4,276.674501357,5.6,4.89280965306,36.5
2018-11-22 17:00:22.000000,281.179384191,253.142041992,0.9,240.8,43.905416622,-79.45758444,999.307764355,53.3670764617,-12.4,276.558708024,4.6,4.32293164934,36.0
2018-11-22 17:00:23.000000,281.489615826,253.115058921,0.9,242.3,43.9053790621,-79.4577592887,999.27561128,53.5367445612,-12.4,275.412516119,3.6,4.08122582083,35.6
2018-11-22 17:00:24.000000,281.80717706,253.209176568,0.9,241.4,43.905341484,-79.4579339474,999.243855178,53.6238975024,-12.4,274.879892899,5.2,4.8801606516,38.2
2018-11-22 17:00:25.000000,282.124738294,253.305474615,0.9,240.6,43.905303906,-79.4581086061,999.212099076,53.708,-12.4,273.600612735,4.4,4.47852727624,37.1
2018-11-22 17:00:26.000000,282.535441748,253.461887547,0.9,240.7,43.9052657564,-79.4582876171,999.179059534,53.708,-12.4,273.799513603,4.0,3.95413481401,36.6
2018-11-22 17:00:27.000000,282.97507651,253.570953064,0.9,241.5,43.9052274292,-79.4584679801,999.145230022,53.7402769558,-12.4,279.706392848,4.8,3.74565672301,36.0
2018-11-22 17:00:28.000000,283.414711273,253.322690891,0.9,240.4,43.9051891021,-79.4586483431,999.11140051,54.0161458818,-12.4,274.826083419,5.0,2.97970973224,34.6
2018-11-22 17:00:29.000000,284.363187117,253.11006853,0.9,240.6,43.9051488476,-79.4588289962,999.055637281,54.2542765416,-12.4,268.981924343,2.1,2.44460525445,33.7
2018-11-22 17:00:30.000000,285.434137616,253.207820183,0.9,240.7,43.9051081291,-79.4590097191,998.988725294,54.1637585105,-12.4,268.913195862,2.5,2.99443310159,35.2
2018-11-22 17:00:31.000000,286.505088114,253.308562833,0.9,241.1,43.9050674107,-79.459190442,998.921813306,54.088972244,-12.4,268.425944944,3.4,3.15267278401,37.3
2018-11-22 17:00:32.000000,287.298669885,253.458788172,0.9,240.7,43.9050291594,-79.4593711867,998.855156353,54.2744504633,-12.4,266.838354125,2.5,3.07092823616,36.0
2018-11-22 17:00:33.000000,288.030539237,253.651025468,0.9,242.3,43.9049914571,-79.4595519362,998.788622754,54.4432412255,-12.4,262.598784306,1.2,2.59986492286,34.0
2018-11-22 17:00:34.000000,288.762408588,254.501450752,0.9,243.8,43.9049537547,-79.4597326858,998.722089156,54.3505948946,-12.4,263.872699645,2.1,3.93080220557,36.7
2018-11-22 17:00:35.000000,289.710649245,255.309233118,0.9,243.9,43.9049187443,-79.4599134843,998.588256903,54.2579000883,-12.4,265.074460448,2.0,5.23921835415,38.5
2018-11-22 17:00:36.000000,290.70898571,255.460595443,0.9,243.1,43.9048843572,-79.4600942941,998.420976815,54.16445908,-12.4,262.664038628,1.7,5.36951142552,39.5
2018-11-22 17:00:37.000000,291.707322174,255.542081415,0.9,241.5,43.90484997,-79.4602751039,998.253696726,54.0640979708,-12.4,264.110364684,2.0,5.6577390621,40.2
2018-11-22 17:00:38.000000,292.439980485,254.808943587,0.9,239.0,43.9048127344,-79.4604539948,998.132190329,53.883061803,-12.4184332429,266.147465943,3.1,5.60506811411,38.4
2018-11-22 17:00:39.000000,293.10910036,254.072144199,0.9,239.2,43.9047748176,-79.4606324268,998.032323523,53.708,-12.4842660356,266.674128285,2.5,4.55174343019,38.1
2018-11-22 17:00:40.000000,293.778220235,253.228053213,0.9,237.5,43.9047369009,-79.4608108587,997.932456717,53.708,-12.4476615466,263.921385064,3.8,3.98596927975,36.2
2018-11-22 17:00:41.000000,294.059144028,252.389937376,0.9,238.1,43.9046964029,-79.4609839106,997.856910298,53.7147767196,-12.4,261.586152636,1.1,3.80219737013,36.7
2018-11-22 17:00:42.000000,294.25369661,251.860327094,0.9,238.3,43.9046553307,-79.4611557653,997.793073698,54.0714451717,-12.4,262.518242532,2.0,4.13508661874,38.7
2018-11-22 17:00:43.000000,294.448249192,251.330716812,0.9,237.0,43.9046142585,-79.4613276201,997.729237098,54.4281136237,-12.2961960019,261.402450024,3.1,5.54945197549,41.3
2018-11-22 17:00:44.000000,294.80112849,251.592244394,0.9,239.9,43.9045728023,-79.4615092594,997.625880227,54.8096244119,-12.2,260.927164166,2.7,6.61398125984,42.5
2018-11-22 17:00:45.000000,295.211384773,251.902328153,0.9,240.8,43.9045312068,-79.4616944445,997.489128132,55.1896,-12.2,263.790015794,3.7,5.88162386664,41.5
2018-11-22 17:00:46.000000,295.621641056,252.193307645,0.9,240.1,43.9044896114,-79.4618796296,997.352376038,55.1896,-12.2,267.804396439,2.6,5.85019983812,39.4
2018-11-22 17:00:47.000000,295.85899121,252.484287136,0.9,241.1,43.9044494268,-79.4620620669,997.279460717,55.1896,-12.2,270.377067916,5.3,6.11768661826,41.0
2018-11-22 17:00:48.000000,296.055519279,252.891313571,0.9,240.1,43.9044095753,-79.4622438553,997.246171771,55.2801890917,-12.2,267.485339582,4.7,6.58843309128,42.1
2018-11-22 17:00:49.000000,296.252047347,253.304204567,0.9,242.7,43.9043697237,-79.4624256438,997.212882825,55.380362042,-12.3005270024,268.307905036,5.5,6.95131750598,42.6
2018-11-22 17:00:50.000000,296.324007646,253.654554892,0.9,242.9,43.9043307907,-79.4626100446,997.141619035,55.8438254719,-12.4,270.922258265,6.3,7.32645163553,45.0
2018-11-22 17:00:51.000000,296.35576375,254.004105834,0.9,243.7,43.9042921541,-79.4627952885,997.046380907,56.3071366699,-12.4,275.502906386,7.4,7.84258100123,45.7
2018-11-22 17:00:52.000000,296.387519855,254.297360965,0.9,243.1,43.9042535175,-79.4629805325,996.951142778,56.7597270894,-12.4,271.77067147,5.8,7.95378983306,45.1
2018-11-22 17:00:53.000000,296.193607594,254.590616096,0.9,244.3,43.9042156302,-79.463172353,996.884592318,57.2123175088,-12.4,266.051648159,3.7,7.87483518411,46.0
2018-11-22 17:00:54.000000,295.853587218,254.897846456,0.9,245.2,43.9041782279,-79.4633684314,996.851314459,57.3187352729,-12.4,267.369171313,3.4,7.74308286868,46.4
2018-11-22 17:00:55.000000,295.513566843,255.193693316,0.9,241.0,43.9041408257,-79.4635645098,996.818036601,57.4086628632,-12.4452894072,271.241994949,4.8,8.65107755177,47.2
2018-11-22 17:00:56.000000,295.111880144,254.843342991,0.9,238.3,43.9041046927,-79.4637552213,996.815663473,57.2232774912,-12.5,275.716949231,7.8,9.58057360964,49.4
2018-11-22 17:00:57.000000,294.679267676,254.49602762,0.9,237.9,43.9040691963,-79.4639432414,996.849863199,57.0305647273,-12.5,277.411864573,8.6,8.40717068005,45.7
2018-11-22 17:00:58.000000,294.246655208,254.297417882,0.9,236.7,43.9040336999,-79.4641312614,996.884062925,56.4788268754,-12.5,275.621372853,8.0,7.59608218252,44.7
2018-11-22 17:00:59.000000,293.888952435,254.098870401,0.9,236.1,43.9039959892,-79.4643152971,996.933915524,55.9277849779,-12.5,272.558017594,6.1,7.06127752577,43.4
2018-11-22 17:01:00.000000,293.56966763,253.910635107,0.9,237.6,43.9039571429,-79.4644972895,996.997427752,55.492020272,-12.5,271.840938026,4.9,6.86571037084,42.0
2018-11-22 17:01:01.000000,293.250382825,253.722399813,0.9,236.7,43.9039182966,-79.4646792818,997.060939979,55.0562555661,-12.5,276.327086143,6.2,6.75582162483,41.9
2018-11-22 17:01:02.000000,292.936335197,253.516266735,0.9,235.8,43.9038784811,-79.4648619865,997.151799527,54.4089204896,-12.5,282.684324664,8.9,6.61690277527,41.3
2018-11-22 17:01:03.000000,292.626950521,253.30771616,0.9,235.0,43.9038378028,-79.4650453256,997.286343756,53.7330080748,-12.5,285.071420043,7.4,6.10077404469,40.2
2018-11-22 17:01:04.000000,292.317565844,253.158797572,0.9,235.2,43.9037971244,-79.4652286647,997.420887985,53.2721551708,-12.5,285.054711692,10.4,5.64219409785,37.8
2018-11-22 17:01:05.000000,291.787216483,253.012170074,0.9,237.1,43.9037565557,-79.465406345,997.528027218,52.8195649623,-12.5,283.297006205,9.1,5.40059875908,37.3
2018-11-22 17:01:06.000000,291.121437775,252.813428277,0.9,236.9,43.9037160541,-79.4655805571,997.596054455,52.6092345846,-12.5,280.635661841,6.6,5.93286763183,40.6
2018-11-22 17:01:07.000000,290.455659066,252.609969486,0.9,239.3,43.9036755526,-79.4657547692,997.664081692,52.4208317439,-12.5,283.355754881,6.8,5.49291989839,38.8
2018-11-22 17:01:08.000000,289.710787581,252.790295136,0.9,238.9,43.9036368983,-79.4659297011,997.74710588,52.6759199435,-12.5,287.703680162,8.6,4.73613656562,36.2
2018-11-22 17:01:09.000000,288.916611496,252.990395178,0.9,239.9,43.9035993955,-79.4661050816,997.846906246,52.9538589029,-12.5,284.854479585,6.3,5.08360005063,38.1
2018-11-22 17:01:10.000000,288.12243541,253.180559491,0.9,241.2,43.9035618928,-79.4662804622,997.946706612,53.2179971333,-12.5,289.098704742,9.8,4.81009714432,36.4
2018-11-22 17:01:11.000000,287.442288226,253.370222842,0.9,241.4,43.9035241441,-79.4664546744,998.046771517,53.4814395271,-12.5,293.857373491,9.1,4.23941362049,35.5
2018-11-22 17:01:12.000000,286.840079954,253.099847259,0.9,238.7,43.9034862273,-79.4666280881,998.147139562,53.9198591971,-12.5,278.14499098,7.2,3.77336837652,35.6
2018-11-22 17:01:13.000000,286.237871682,252.743794159,0.9,238.7,43.9034483104,-79.4668015018,998.247507608,54.3908665846,-12.4581890455,266.070167777,3.1,3.89267668162,36.3
2018-11-22 17:01:14.000000,285.473736372,252.359747575,0.9,238.9,43.9034049961,-79.4669843611,998.28412114,54.9214106187,-12.4,257.580586233,1.1,4.48879469844,37.6
2018-11-22 17:01:15.000000,284.603880534,251.971774919,0.9,239.3,43.9033581577,-79.4671733875,998.250832191,55.4603046374,-12.4,259.013811131,1.4,5.98716618289,39.0
2018-11-22 17:01:16.000000,283.734024696,252.01950153,0.9,240.1,43.9033113193,-79.4673624139,998.217543243,56.2239505015,-12.4,257.933492487,2.4,7.08775829653,41.2
2018-11-22 17:01:17.000000,283.055072501,252.166129164,0.9,239.8,43.9032662802,-79.4675533575,998.16933543,57.0386136363,-12.4,255.518242481,1.2,7.88209116256,45.6
2018-11-22 17:01:18.000000,282.495125204,252.463227719,0.9,241.8,43.9032223628,-79.4677454963,998.104505609,57.7839402687,-12.4,255.651398265,2.0,8.48129219052,47.7
2018-11-22 17:01:19.000000,281.935177907,252.805525995,0.9,240.8,43.9031784453,-79.467937635,998.039675788,58.5084390192,-12.4,256.938400519,0.9,9.08433119542,49.5
2018-11-22 17:01:20.000000,281.309821755,252.936826071,0.9,238.1,43.9031339881,-79.4681347365,998.013050819,59.1176112977,-12.4,258.6,1.8,9.59054916389,50.9
2018-11-22 17:01:21.000000,280.637100556,252.987690744,0.9,239.4,43.90308914,-79.4683354317,998.046686865,59.6828195458,-12.4,258.6,2.0,9.52669216397,51.2
2018-11-22 17:01:22.000000,279.964379356,252.711543235,0.9,239.6,43.903044292,-79.4685361268,998.080322912,59.997673976,-12.4404729207,262.202089941,2.7,8.77148742757,52.0
2018-11-22 17:01:23.000000,279.557797839,252.330993362,0.9,239.7,43.9029989034,-79.4687358718,998.1669355,60.2326000977,-12.5,267.001796229,4.8,7.61377242431,46.2
2018-11-22 17:01:24.000000,279.323527436,252.282885623,0.9,239.6,43.9029531649,-79.4689350017,998.328225878,60.1870310148,-12.5,263.542049105,3.2,7.01497003746,44.9
2018-11-22 17:01:25.000000,279.089257033,252.748242163,0.9,238.4,43.9029074264,-79.4691341315,998.489516255,59.708230841,-12.5,265.040336191,3.6,7.27658020714,47.7
2018-11-22 17:01:26.000000,279.100814328,253.316396068,0.9,238.2,43.9028668127,-79.4693262725,998.620847181,59.1980719213,-12.5,269.233774587,5.3,7.99249453617,47.4
2018-11-22 17:01:27.000000,279.263680781,254.005711953,0.9,240.2,43.9028293534,-79.4695141118,998.687028495,58.6509520558,-12.5,270.484643341,5.0,7.71452370211,46.4
2018-11-22 17:01:28.000000,279.426547234,254.443540255,0.9,239.3,43.9027918941,-79.4697019511,998.75320981,57.8944989675,-12.5395427465,269.062405422,5.2,7.56045725352,44.9
2018-11-22 17:01:29.000000,279.612002762,254.545269601,0.9,237.6,43.9027557106,-79.469887158,998.809451616,56.858283846,-12.6,266.001238456,4.0,7.52633641164,45.2
2018-11-22 17:01:30.000000,279.81601507,254.462363418,0.9,235.3,43.9027205752,-79.4700702024,998.841709691,55.4086396773,-12.6,265.023402074,3.5,7.78709278033,45.7
2018-11-22 17:01:31.000000,280.020027378,254.16444867,0.9,233.5,43.9026854397,-79.4702532468,998.873967766,53.4775562814,-12.6739245171,264.784811293,3.5,7.38252838059,43.9
2018-11-22 17:01:32.000000,280.322636782,253.955840222,0.9,231.9,43.9026531136,-79.4704201266,998.912845326,51.5119769965,-12.8,265.106808999,3.7,6.5,41.0
2018-11-22 17:01:33.000000,280.6888151,253.857269488,0.9,232.9,43.9026225987,-79.4705765846,998.979401064,49.5038940045,-12.8,265.313136372,3.1,6.5,39.5
2018-11-22 17:01:34.000000,281.054993419,253.885249458,0.9,233.2,43.9025920839,-79.4707330426,999.045956802,47.1925555293,-12.8,265.917272771,4.0,6.22412118871,37.6
2018-11-22 17:01:35.000000,281.397838285,254.088708249,0.9,232.7,43.9025671405,-79.4708695191,999.124503207,44.4607143385,-12.8,266.810661238,4.1,5.74764733948,35.1
2018-11-22 17:01:36.000000,281.725385066,254.419690012,0.9,229.6,43.90254585,-79.470992895,999.254838781,41.1355034395,-12.8,265.971526722,2.8,4.89532315884,31.2
2018-11-22 17:01:37.000000,282.052931847,254.904655832,0.9,229.5,43.9025245594,-79.471116271,999.385174354,37.0937982993,-12.8,266.225926621,4.6,4.08671748873,26.7
2018-11-22 17:01:38.000000,282.125059388,255.533554509,0.9,229.0,43.9025109407,-79.4712135085,999.515354834,32.4702996732,-12.8,268.077779618,4.0,3.38429048962,24.6
2018-11-22 17:01:39.000000,281.989051282,256.386635024,0.9,227.3,43.9025035736,-79.4712894464,999.644387096,26.9406317766,-12.8,268.361153648,4.7,2.26038799099,20.8
