"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 10:00","2020","01","01","10:00","-1.9","","-4.8","","80","","","","23","","16","","24.1","","98.26","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 11:00","2020","01","01","11:00","-1.6","","-4.4","","81","","","","25","","17","","16.1","","98.29","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 12:00","2020","01","01","12:00","-1.6","","-5.0","","78","","","","26","","18","","24.1","","98.33","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 13:00","2020","01","01","13:00","-1.6","","-5.4","","75","","","","24","","13","","24.1","","98.40","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 14:00","2020","01","01","14:00","-1.4","","-4.4","","80","","","","24","","11","","24.1","","98.46","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 15:00","2020","01","01","15:00","-0.9","","-3.7","","82","","","","22","","16","","24.1","","98.55","","","","-6","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 16:00","2020","01","01","16:00","-0.7","","-3.8","","80","","","","23","","18","","24.1","","98.59","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 17:00","2020","01","01","17:00","-0.5","","-4.8","","73","","","","25","","24","","24.1","","98.56","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 18:00","2020","01","01","18:00","-0.8","","-5.6","","70","","","","25","","19","","24.1","","98.56","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 19:00","2020","01","01","19:00","-0.8","","-6.3","","66","","","","25","","15","","24.1","","98.56","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 20:00","2020","01","01","20:00","-1.3","","-7.3","","64","","","","25","","17","","24.1","","98.59","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 21:00","2020","01","01","21:00","-1.0","","-6.7","","65","","","","22","","15","","24.1","","98.63","","","","-6","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 22:00","2020","01","01","22:00","-2.0","","-7.6","","66","","","","21","","14","","24.1","","98.73","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-01 23:00","2020","01","01","23:00","-3.0","","-7.6","","70","","","","20","","14","","24.1","","98.74","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 00:00","2020","01","02","00:00","-2.4","","-7.4","","69","","","","17","","21","","24.1","","98.73","","","","-8","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 01:00","2020","01","02","01:00","-2.2","","-6.4","","73","","","","18","","21","","24.1","","98.71","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 02:00","2020","01","02","02:00","-2.1","","-6.0","","75","","","","17","","18","","24.1","","98.68","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 03:00","2020","01","02","03:00","-2.0","","-5.1","","80","","","","16","","18","","24.1","","98.63","","","","-7","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 04:00","2020","01","02","04:00","-2.1","","-4.3","","85","","","","18","","19","","24.1","","98.63","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 05:00","2020","01","02","05:00","-1.2","","-3.2","","86","","","","17","","17","","24.1","","98.56","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 06:00","2020","01","02","06:00","-0.3","","-2.5","","85","","","","18","","19","","24.1","","98.54","","","","-5","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 07:00","2020","01","02","07:00","-0.1","","-2.5","","84","","","","18","","17","","24.1","","98.48","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 08:00","2020","01","02","08:00","0.6","","-1.9","","84","","","","18","","20","","24.1","","98.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 09:00","2020","01","02","09:00","1.4","","-1.2","","83","","","","16","","21","","24.1","","98.47","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 10:00","2020","01","02","10:00","2.1","","-0.9","","80","","","","16","","22","","24.1","","98.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 11:00","2020","01","02","11:00","2.8","","-0.9","","76","","","","18","","21","","24.1","","98.44","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 12:00","2020","01","02","12:00","3.1","","-1.2","","74","","","","19","","21","","24.1","","98.45","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 13:00","2020","01","02","13:00","3.4","","-1.6","","69","","","","18","","23","","24.1","","98.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 14:00","2020","01","02","14:00","3.8","","-1.8","","67","","","","20","","28","","24.1","","98.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 15:00","2020","01","02","15:00","4.8","","-2.1","","61","","","","19","","26","","24.1","","98.43","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 16:00","2020","01","02","16:00","4.5","","-2.1","","62","","","","20","","28","","24.1","","98.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 17:00","2020","01","02","17:00","5.6","","-1.9","","58","","","","18","","25","","24.1","","98.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 18:00","2020","01","02","18:00","5.9","","-1.9","","57","","","","19","","26","","24.1","","98.27","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 19:00","2020","01","02","19:00","6.0","","-1.8","","57","","","","20","","29","","24.1","","98.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 20:00","2020","01","02","20:00","6.1","","-1.7","","58","","","","20","","27","","24.1","","98.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 21:00","2020","01","02","21:00","5.8","","-1.4","","60","","","","19","","29","","24.1","","98.22","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 22:00","2020","01","02","22:00","5.8","","-0.8","","62","","","","18","","27","","24.1","","98.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-02 23:00","2020","01","02","23:00","5.5","","-0.3","","66","","","","18","","25","","24.1","","98.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 00:00","2020","01","03","00:00","5.6","","0.2","","68","","","","18","","24","","24.1","","98.39","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 01:00","2020","01","03","01:00","5.7","","0.5","","69","","","","18","","22","","24.1","","98.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 02:00","2020","01","03","02:00","5.6","","1.0","","72","","","","18","","19","","24.1","","98.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 03:00","2020","01","03","03:00","5.6","","1.0","","72","","","","18","","23","","24.1","","98.37","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 04:00","2020","01","03","04:00","5.0","","1.0","","75","","","","18","","18","","24.1","","98.35","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 05:00","2020","01","03","05:00","5.0","","1.6","","79","","","","18","","21","","24.1","","98.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 06:00","2020","01","03","06:00","5.5","","2.2","","79","","","","19","","17","","24.1","","98.40","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 07:00","2020","01","03","07:00","5.9","","2.5","","79","","","","19","","19","","24.1","","98.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 08:00","2020","01","03","08:00","5.2","","2.5","","83","","","","18","","15","","24.1","","98.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 09:00","2020","01","03","09:00","4.6","","2.2","","84","","","","17","","13","","24.1","","98.41","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 10:00","2020","01","03","10:00","5.2","","2.9","","85","","","","18","","20","","24.1","","98.39","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 11:00","2020","01","03","11:00","5.6","","3.1","","84","","","","19","","14","","24.1","","98.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 12:00","2020","01","03","12:00","5.8","","3.2","","84","","","","18","","14","","24.1","","98.48","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 13:00","2020","01","03","13:00","5.5","","3.2","","85","","","","18","","12","","24.1","","98.52","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 14:00","2020","01","03","14:00","5.8","","3.5","","85","","","","19","","12","","19.3","","98.61","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 15:00","2020","01","03","15:00","6.4","","3.5","","82","","","","20","","13","","24.1","","98.66","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 16:00","2020","01","03","16:00","6.6","","3.1","","78","","","","26","","9","","19.3","","98.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 17:00","2020","01","03","17:00","6.5","","2.8","","77","","","","29","","14","","24.1","","98.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 18:00","2020","01","03","18:00","6.4","","2.5","","76","","","","29","","15","","24.1","","98.58","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 19:00","2020","01","03","19:00","6.1","","1.5","","73","","","","29","","20","","24.1","","98.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 20:00","2020","01","03","20:00","6.0","","1.0","","70","","","","27","","16","","24.1","","98.68","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 21:00","2020","01","03","21:00","5.7","","0.8","","71","","","","29","","16","","24.1","","98.71","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 22:00","2020","01","03","22:00","5.2","","0.1","","70","","","","32","","16","","24.1","","98.73","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-03 23:00","2020","01","03","23:00","4.8","","-0.5","","68","","","","30","","10","","24.1","","98.83","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 00:00","2020","01","04","00:00","4.2","","-1.2","","68","","","","26","","8","","24.1","","98.90","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 01:00","2020","01","04","01:00","3.4","","0.3","","80","","","","5","","13","","24.1","","98.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 02:00","2020","01","04","02:00","3.0","","0.1","","81","","","","6","","17","","24.1","","98.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 03:00","2020","01","04","03:00","2.8","","-0.1","","82","","","","5","","19","","24.1","","98.89","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 04:00","2020","01","04","04:00","2.8","","-0.3","","80","","","","4","","16","","24.1","","98.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 05:00","2020","01","04","05:00","2.6","","-0.7","","79","","","","5","","16","","24.1","","98.82","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 06:00","2020","01","04","06:00","2.3","","-1.1","","78","","","","5","","19","","24.1","","98.79","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 07:00","2020","01","04","07:00","2.1","","-1.5","","77","","","","6","","20","","24.1","","98.77","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 08:00","2020","01","04","08:00","2.0","","-2.0","","75","","","","6","","16","","24.1","","98.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 09:00","2020","01","04","09:00","1.8","","-2.1","","75","","","","5","","16","","16.1","","98.75","","","","","","Rain,Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 10:00","2020","01","04","10:00","0.6","","-0.8","","90","","","","8","","15","","8.1","","98.75","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 11:00","2020","01","04","11:00","0.2","","-0.5","","95","","","","7","","16","","2.4","","98.74","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 12:00","2020","01","04","12:00","0.0","","-0.5","","96","","","","8","","17","","2.4","","98.73","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 13:00","2020","01","04","13:00","0.2","","-0.4","","96","","","","6","","12","","9.7","","98.76","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 14:00","2020","01","04","14:00","0.1","","-0.9","","92","","","","5","","12","","12.9","","98.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 15:00","2020","01","04","15:00","0.6","","-1.4","","86","","","","3","","10","","16.1","","98.81","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 16:00","2020","01","04","16:00","0.9","","-1.9","","81","","","","24","","5","","24.1","","98.76","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 17:00","2020","01","04","17:00","1.2","","-1.4","","82","","","","19","","6","","24.1","","98.69","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 18:00","2020","01","04","18:00","1.5","","-1.9","","78","","","","30","","24","","24.1","","98.61","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 19:00","2020","01","04","19:00","2.2","","-3.0","","68","","","","31","","25","","24.1","","98.55","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 20:00","2020","01","04","20:00","2.0","","-2.9","","70","","","","30","","21","","24.1","","98.58","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 21:00","2020","01","04","21:00","1.4","","-3.2","","71","","","","30","","23","","24.1","","98.60","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 22:00","2020","01","04","22:00","1.5","","-4.0","","67","","","","30","","23","","24.1","","98.66","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-04 23:00","2020","01","04","23:00","1.0","","-2.8","","76","","","","28","","18","","24.1","","98.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 00:00","2020","01","05","00:00","0.8","","-2.9","","77","","","","28","","20","","24.1","","98.81","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 01:00","2020","01","05","01:00","0.1","","-1.5","","89","","","","3","","10","","24.1","","98.86","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 02:00","2020","01","05","02:00","0.1","","-2.3","","84","","","","32","","16","","24.1","","98.86","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 03:00","2020","01","05","03:00","-0.1","","-5.2","","68","","","","31","","24","","24.1","","98.87","","","","-6","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 04:00","2020","01","05","04:00","-0.1","","-4.7","","71","","","","29","","27","","24.1","","98.90","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 05:00","2020","01","05","05:00","-0.4","","-5.7","","68","","","","30","","29","","24.1","","98.93","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 06:00","2020","01","05","06:00","-0.5","","-6.0","","66","","","","31","","25","","24.1","","98.98","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 07:00","2020","01","05","07:00","-0.6","","-6.0","","67","","","","30","","22","","24.1","","99.03","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 08:00","2020","01","05","08:00","-0.6","","-5.0","","72","","","","30","","23","","24.1","","99.13","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 09:00","2020","01","05","09:00","-0.6","","-4.8","","73","","","","31","","25","","24.1","","99.20","","","","-7","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 10:00","2020","01","05","10:00","-0.7","","-4.9","","73","","","","31","","20","","24.1","","99.25","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 11:00","2020","01","05","11:00","-1.1","","-6.1","","69","","","","30","","25","","24.1","","99.33","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 12:00","2020","01","05","12:00","-1.7","","-7.2","","66","","","","31","","25","","24.1","","99.39","","","","-8","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 13:00","2020","01","05","13:00","-2.8","","-7.7","","69","","","","28","","10","","24.1","","99.48","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 14:00","2020","01","05","14:00","-1.0","","-6.8","","65","","","","28","","18","","24.1","","99.58","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 15:00","2020","01","05","15:00","-0.3","","-6.0","","65","","","","28","","18","","24.1","","99.62","","","","-5","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 16:00","2020","01","05","16:00","0.2","","-4.6","","70","","","","22","","8","","24.1","","99.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 17:00","2020","01","05","17:00","0.4","","-4.1","","72","","","","27","","12","","24.1","","99.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 18:00","2020","01","05","18:00","0.5","","-4.0","","72","","","","25","","8","","24.1","","99.42","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 19:00","2020","01","05","19:00","0.7","","-3.3","","75","","","","19","","9","","24.1","","99.36","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 20:00","2020","01","05","20:00","0.9","","-3.7","","71","","","","24","","9","","24.1","","99.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 21:00","2020","01","05","21:00","0.8","","-4.0","","71","","","","19","","18","","24.1","","99.22","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 22:00","2020","01","05","22:00","0.9","","-5.0","","65","","","","18","","16","","24.1","","99.19","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-05 23:00","2020","01","05","23:00","-0.1","","-4.0","","75","","","","18","","19","","4.0","","99.17","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 00:00","2020","01","06","00:00","-1.1","","-2.6","","89","","","","17","","19","","2.8","","99.15","","","","-6","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 01:00","2020","01","06","01:00","-1.2","","-2.0","","95","","","","16","","21","","1.2","","99.08","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 02:00","2020","01","06","02:00","-1.1","","-1.7","","96","","","","17","","29","","2.0","","98.97","","","","-8","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 03:00","2020","01","06","03:00","-0.9","","-1.5","","95","","","","17","","26","","4.8","","98.84","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 04:00","2020","01","06","04:00","-0.5","","-1.2","","95","","","","16","","26","","9.7","","98.75","","","","-7","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 05:00","2020","01","06","05:00","-0.1","","-1.0","","94","","","","16","","22","","8.1","","98.63","","","","-6","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 06:00","2020","01","06","06:00","0.2","","-0.7","","94","","","","16","","20","","8.1","","98.51","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 07:00","2020","01","06","07:00","0.4","","-0.5","","94","","","","19","","21","","8.1","","98.53","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 08:00","2020","01","06","08:00","0.6","","-0.4","","93","","","","18","","17","","9.7","","98.58","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 09:00","2020","01","06","09:00","0.9","","-0.7","","89","","","","25","","13","","19.3","","98.61","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 10:00","2020","01","06","10:00","1.0","","-1.2","","85","","","","23","","12","","24.1","","98.65","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 11:00","2020","01","06","11:00","1.2","","-1.5","","82","","","","26","","17","","24.1","","98.71","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 12:00","2020","01","06","12:00","1.1","","-2.5","","77","","","","27","","24","","24.1","","98.78","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 13:00","2020","01","06","13:00","0.2","","-3.4","","77","","","","27","","17","","24.1","","98.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 14:00","2020","01","06","14:00","0.6","","-2.3","","81","","","","26","","15","","19.3","","98.99","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 15:00","2020","01","06","15:00","0.9","","-4.1","","69","","","","27","","32","","24.1","","99.08","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 16:00","2020","01","06","16:00","0.7","","-4.8","","67","","","","26","","26","","24.1","","99.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 17:00","2020","01","06","17:00","1.2","","-4.5","","66","","","","26","","17","","24.1","","99.10","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 18:00","2020","01","06","18:00","0.6","","-6.1","","61","","","","26","","28","","24.1","","99.05","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 19:00","2020","01","06","19:00","1.0","","-5.9","","60","","","","24","","24","","24.1","","98.99","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 20:00","2020","01","06","20:00","1.0","","-5.2","","63","","","","24","","24","","24.1","","98.98","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 21:00","2020","01","06","21:00","1.3","","-5.0","","63","","","","25","","32","","24.1","","98.99","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 22:00","2020","01","06","22:00","1.3","","-4.9","","64","","","","24","","27","","24.1","","98.98","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-06 23:00","2020","01","06","23:00","1.2","","-4.4","","67","","","","29","","34","","24.1","","99.09","","","","","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-07 00:00","2020","01","07","00:00","0.2","","-7.9","","55","","","","30","","41","","24.1","","99.25","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-07 01:00","2020","01","07","01:00","-0.8","","-8.6","","56","","","","29","","19","","24.1","","99.30","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-07 02:00","2020","01","07","02:00","-2.6","","-9.0","","61","","","","21","","10","","24.1","","99.36","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-07 03:00","2020","01","07","03:00","-2.8","","-8.6","","65","","","","22","","5","","24.1","","99.39","","","","-5","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-07 04:00","2020","01","07","04:00","-4.0","","-9.2","","67","","","","21","","10","","24.1","","99.41","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-07 05:00","2020","01","07","05:00","-4.8","","-8.5","","76","","","","21","","12","","24.1","","99.42","","","","-10","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-01-07 06:00","2020","01","07","06:00","-4.8","","-9.0","","73","","","","21","","11","","24.1","","99.44","","","","-9","","Clear"
