"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 17:00","2020","03","01","17:00","0.6","","-9.9","","45","","","","19","","18","","24.1","","99.85","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 18:00","2020","03","01","18:00","1.1","","-6.1","","59","","","","16","","30","","24.1","","99.75","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 19:00","2020","03","01","19:00","1.5","","-7.8","","50","","","","16","","28","","24.1","","99.68","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 20:00","2020","03","01","20:00","2.5","","-7.7","","47","","","","17","","27","","24.1","","99.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 21:00","2020","03","01","21:00","1.2","","-4.3","","67","","","","16","","32","","24.1","","99.56","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 22:00","2020","03","01","22:00","1.0","","-5.7","","61","","","","15","","25","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-01 23:00","2020","03","01","23:00","0.8","","-6.1","","60","","","","16","","26","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 00:00","2020","03","02","00:00","0.8","","-7.2","","55","","","","16","","23","","24.1","","99.33","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 01:00","2020","03","02","01:00","1.2","","-5.7","","60","","","","14","","13","","24.1","","99.22","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 02:00","2020","03","02","02:00","1.8","","-3.3","","69","","","","14","","13","","24.1","","99.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 03:00","2020","03","02","03:00","2.2","","-3.5","","66","","","","15","","11","","24.1","","99.07","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 04:00","2020","03","02","04:00","1.7","","-3.2","","70","","","","12","","8","","24.1","","98.97","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 05:00","2020","03","02","05:00","1.8","","-3.5","","68","","","","13","","10","","24.1","","98.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 06:00","2020","03","02","06:00","2.3","","-2.4","","71","","","","14","","9","","24.1","","98.75","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 07:00","2020","03","02","07:00","2.9","","-2.7","","67","","","","15","","10","","24.1","","98.68","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 08:00","2020","03","02","08:00","3.1","","-3.0","","64","","","","15","","18","","24.1","","98.58","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 09:00","2020","03","02","09:00","3.0","","-3.8","","61","","","","17","","19","","24.1","","98.52","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 10:00","2020","03","02","10:00","3.8","","-2.8","","62","","","","18","","17","","24.1","","98.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 11:00","2020","03","02","11:00","4.9","","-1.4","","63","","","","18","","21","","24.1","","98.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 12:00","2020","03","02","12:00","5.3","","-0.5","","66","","","","18","","18","","24.1","","98.39","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 13:00","2020","03","02","13:00","6.1","","0.6","","68","","","","18","","22","","24.1","","98.38","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 14:00","2020","03","02","14:00","6.6","","2.1","","73","","","","18","","25","","24.1","","98.40","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 15:00","2020","03","02","15:00","6.4","","3.6","","82","","","","19","","25","","24.1","","98.38","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 16:00","2020","03","02","16:00","6.7","","4.9","","88","","","","19","","27","","24.1","","98.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 17:00","2020","03","02","17:00","6.5","","5.1","","91","","","","20","","26","","16.1","","98.28","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 18:00","2020","03","02","18:00","6.3","","5.5","","95","","","","19","","20","","4.0","","98.23","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 19:00","2020","03","02","19:00","6.3","","5.6","","95","","","","18","","14","","6.4","","98.20","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 20:00","2020","03","02","20:00","6.3","","5.4","","94","","","","20","","22","","19.3","","98.20","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 21:00","2020","03","02","21:00","6.3","","5.2","","93","","","","21","","16","","16.1","","98.22","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 22:00","2020","03","02","22:00","5.7","","4.8","","94","","","","21","","15","","16.1","","98.24","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-02 23:00","2020","03","02","23:00","4.8","","3.6","","92","","","","20","","14","","19.3","","98.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 00:00","2020","03","03","00:00","4.2","","2.6","","89","","","","24","","9","","24.1","","98.35","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 01:00","2020","03","03","01:00","2.9","","1.4","","90","","","","28","","14","","24.1","","98.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 02:00","2020","03","03","02:00","2.4","","1.3","","93","","","","31","","15","","24.1","","98.48","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 03:00","2020","03","03","03:00","1.4","","0.2","","92","","","","32","","14","","24.1","","98.49","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 04:00","2020","03","03","04:00","1.0","","-0.3","","91","","","","8","","16","","24.1","","98.47","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 05:00","2020","03","03","05:00","1.7","","0.2","","90","","","","16","","15","","19.3","","98.49","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 06:00","2020","03","03","06:00","1.4","","0.2","","92","","","","8","","14","","19.3","","98.48","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 07:00","2020","03","03","07:00","1.6","","-0.4","","87","","","","8","","12","","19.3","","98.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 08:00","2020","03","03","08:00","1.6","","-0.6","","85","","","","7","","17","","19.3","","98.43","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 09:00","2020","03","03","09:00","1.3","","-0.6","","88","","","","7","","20","","16.1","","98.32","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 10:00","2020","03","03","10:00","1.7","","-0.6","","85","","","","10","","4","","16.1","","98.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 11:00","2020","03","03","11:00","2.4","","-0.4","","82","","","","10","","11","","19.3","","98.30","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 12:00","2020","03","03","12:00","2.5","","-0.7","","79","","","","8","","21","","19.3","","98.27","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 13:00","2020","03","03","13:00","2.5","","0.4","","86","","","","8","","25","","16.1","","98.21","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 14:00","2020","03","03","14:00","2.9","","0.7","","85","","","","8","","25","","12.9","","98.15","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 15:00","2020","03","03","15:00","2.8","","1.8","","93","","","","8","","24","","4.8","","98.10","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 16:00","2020","03","03","16:00","3.1","","2.5","","96","","","","9","","10","","2.4","","97.98","","","","","","Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 17:00","2020","03","03","17:00","3.2","","2.7","","96","","","","8","","17","","3.2","","97.85","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 18:00","2020","03","03","18:00","3.8","","3.2","","96","","","","9","","18","","4.0","","97.67","","","","","","Drizzle,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 19:00","2020","03","03","19:00","3.5","","2.9","","96","","","","5","","14","","3.2","","97.53","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 20:00","2020","03","03","20:00","3.1","","2.6","","96","","","","32","","17","","2.4","","97.52","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 21:00","2020","03","03","21:00","3.6","","3.0","","96","","","","7","","12","","4.0","","97.50","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 22:00","2020","03","03","22:00","3.6","","2.9","","95","","","","29","","12","","4.8","","97.56","","","","","","Rain,Fog"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-03 23:00","2020","03","03","23:00","3.5","","1.7","","88","","","","30","","8","","19.3","","97.62","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 00:00","2020","03","04","00:00","2.9","","1.6","","91","","","","22","","8","","19.3","","97.77","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 01:00","2020","03","04","01:00","1.9","","0.8","","93","","","","26","","5","","19.3","","97.80","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 02:00","2020","03","04","02:00","1.6","","0.5","","92","","","","25","","8","","19.3","","97.84","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 03:00","2020","03","04","03:00","1.0","","-0.1","","92","","","","21","","12","","19.3","","97.90","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 04:00","2020","03","04","04:00","1.0","","-0.2","","92","","","","20","","13","","24.1","","97.98","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 05:00","2020","03","04","05:00","2.2","","0.0","","86","","","","27","","15","","24.1","","98.06","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 06:00","2020","03","04","06:00","2.4","","0.3","","86","","","","28","","28","","24.1","","98.10","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 07:00","2020","03","04","07:00","2.4","","0.0","","84","","","","28","","23","","24.1","","98.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 08:00","2020","03","04","08:00","2.4","","-0.9","","79","","","","27","","20","","24.1","","98.13","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 09:00","2020","03","04","09:00","2.3","","-1.0","","79","","","","26","","12","","24.1","","98.25","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 10:00","2020","03","04","10:00","2.1","","-0.9","","80","","","","27","","14","","24.1","","98.33","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 11:00","2020","03","04","11:00","1.8","","-0.8","","83","","","","26","","16","","24.1","","98.42","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 12:00","2020","03","04","12:00","0.9","","-1.6","","84","","","","23","","13","","24.1","","98.51","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 13:00","2020","03","04","13:00","1.6","","-1.1","","82","","","","20","","16","","24.1","","98.60","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 14:00","2020","03","04","14:00","2.8","","-1.1","","76","","","","21","","18","","24.1","","98.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 15:00","2020","03","04","15:00","3.8","","-0.6","","73","","","","26","","13","","24.1","","98.62","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 16:00","2020","03","04","16:00","4.4","","-0.2","","72","","","","27","","23","","24.1","","98.65","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 17:00","2020","03","04","17:00","5.4","","-0.4","","66","","","","26","","27","","24.1","","98.65","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 18:00","2020","03","04","18:00","4.7","","-0.9","","67","","","","26","","14","","24.1","","98.61","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 19:00","2020","03","04","19:00","5.2","","-2.5","","58","","","","27","","33","","24.1","","98.63","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 20:00","2020","03","04","20:00","4.8","","-2.2","","60","","","","28","","32","","24.1","","98.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 21:00","2020","03","04","21:00","1.7","","-0.8","","84","","","","29","","24","","24.1","","98.81","","","","","","Snow Showers"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 22:00","2020","03","04","22:00","3.1","","-2.9","","64","","","","29","","27","","24.1","","98.92","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-04 23:00","2020","03","04","23:00","2.2","","-3.3","","67","","","","30","","28","","24.1","","99.10","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 00:00","2020","03","05","00:00","1.1","","-4.1","","69","","","","29","","20","","24.1","","99.20","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 01:00","2020","03","05","01:00","0.9","","-3.7","","71","","","","22","","8","","24.1","","99.28","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 02:00","2020","03","05","02:00","1.1","","-3.8","","70","","","","28","","13","","24.1","","99.31","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 03:00","2020","03","05","03:00","1.4","","-5.0","","63","","","","29","","22","","24.1","","99.40","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 04:00","2020","03","05","04:00","1.4","","-5.2","","61","","","","30","","27","","24.1","","99.51","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 05:00","2020","03","05","05:00","1.1","","-6.5","","57","","","","31","","30","","24.1","","99.59","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 06:00","2020","03","05","06:00","1.0","","-5.9","","60","","","","32","","33","","24.1","","99.65","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 07:00","2020","03","05","07:00","0.7","","-5.8","","62","","","","31","","24","","24.1","","99.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 08:00","2020","03","05","08:00","0.1","","-6.5","","61","","","","32","","28","","24.1","","99.71","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 09:00","2020","03","05","09:00","-0.8","","-7.2","","62","","","","31","","25","","24.1","","99.81","","","","-7","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 10:00","2020","03","05","10:00","-0.9","","-6.7","","65","","","","30","","14","","24.1","","99.84","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 11:00","2020","03","05","11:00","-2.9","","-7.1","","73","","","","18","","11","","24.1","","99.88","","","","-7","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 12:00","2020","03","05","12:00","-3.0","","-6.9","","74","","","","17","","11","","24.1","","99.93","","","","-7","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 13:00","2020","03","05","13:00","-0.4","","-6.3","","65","","","","17","","19","","24.1","","99.96","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 14:00","2020","03","05","14:00","0.8","","-6.8","","57","","","","20","","6","","24.1","","99.91","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 15:00","2020","03","05","15:00","1.6","","-7.0","","53","","","","17","","18","","24.1","","99.91","","","","","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 16:00","2020","03","05","16:00","2.5","","-6.6","","51","","","","19","","15","","24.1","","99.89","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 17:00","2020","03","05","17:00","4.0","","-5.5","","50","","","","18","","13","","24.1","","99.87","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 18:00","2020","03","05","18:00","4.1","","-6.0","","48","","","","13","","9","","24.1","","99.81","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 19:00","2020","03","05","19:00","5.3","","-6.2","","43","","","","19","","16","","24.1","","99.75","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 20:00","2020","03","05","20:00","5.3","","-5.0","","48","","","","14","","20","","24.1","","99.68","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 21:00","2020","03","05","21:00","5.2","","-4.2","","51","","","","16","","19","","24.1","","99.66","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 22:00","2020","03","05","22:00","4.6","","-4.7","","51","","","","15","","21","","24.1","","99.64","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-05 23:00","2020","03","05","23:00","3.4","","-6.2","","49","","","","12","","13","","24.1","","99.54","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 00:00","2020","03","06","00:00","2.5","","-5.7","","55","","","","13","","8","","24.1","","99.52","","","","","","Mainly Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 01:00","2020","03","06","01:00","2.3","","-5.5","","56","","","","10","","9","","24.1","","99.50","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 02:00","2020","03","06","02:00","2.6","","-7.4","","48","","","","12","","17","","24.1","","99.46","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 03:00","2020","03","06","03:00","1.4","","-1.3","","82","","","","12","","18","","24.1","","99.38","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 04:00","2020","03","06","04:00","1.0","","-1.4","","84","","","","11","","15","","24.1","","99.29","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 05:00","2020","03","06","05:00","1.1","","-1.5","","83","","","","13","","11","","24.1","","99.25","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 06:00","2020","03","06","06:00","0.9","","-1.8","","83","","","","9","","15","","24.1","","99.18","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 07:00","2020","03","06","07:00","1.4","","-2.9","","73","","","","8","","25","","24.1","","99.12","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 08:00","2020","03","06","08:00","1.2","","-2.3","","77","","","","8","","26","","24.1","","99.00","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 09:00","2020","03","06","09:00","0.7","","-2.2","","81","","","","7","","23","","24.1","","98.94","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 10:00","2020","03","06","10:00","1.0","","-2.6","","77","","","","8","","21","","24.1","","98.93","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 11:00","2020","03","06","11:00","1.1","","-2.3","","78","","","","6","","18","","24.1","","98.96","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 12:00","2020","03","06","12:00","0.4","","-3.9","","73","","","","35","","7","","24.1","","99.01","","","","","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 13:00","2020","03","06","13:00","0.1","","-4.1","","74","","","","3","","14","","24.1","","99.07","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 14:00","2020","03","06","14:00","0.8","","-3.8","","72","","","","4","","20","","19.3","","99.14","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 15:00","2020","03","06","15:00","-0.1","","-1.6","","90","","","","5","","19","","2.0","","99.24","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 16:00","2020","03","06","16:00","-0.1","","-0.9","","94","","","","4","","15","","1.6","","99.32","","","","-5","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 17:00","2020","03","06","17:00","0.4","","-0.4","","95","","","","5","","17","","1.2","","99.39","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 18:00","2020","03","06","18:00","1.0","","0.4","","95","","","","3","","17","","6.4","","99.43","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 19:00","2020","03","06","19:00","1.8","","0.4","","91","","","","3","","17","","16.1","","99.47","","","","","","Rain"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 20:00","2020","03","06","20:00","1.6","","-0.4","","86","","","","1","","21","","24.1","","99.56","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 21:00","2020","03","06","21:00","1.2","","-0.5","","89","","","","2","","18","","6.4","","99.70","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 22:00","2020","03","06","22:00","0.8","","-1.2","","86","","","","3","","24","","6.4","","99.85","","","","","","Snow"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-06 23:00","2020","03","06","23:00","0.7","","-2.7","","78","","","","2","","21","","24.1","","100.00","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 00:00","2020","03","07","00:00","0.4","","-3.4","","76","","","","3","","22","","24.1","","100.14","","","","","","Mostly Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 01:00","2020","03","07","01:00","0.1","","-3.9","","75","","","","2","","19","","24.1","","100.23","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 02:00","2020","03","07","02:00","0.3","","-5.3","","67","","","","3","","23","","24.1","","100.34","","","","","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 03:00","2020","03","07","03:00","0.0","","-6.3","","63","","","","3","","26","","24.1","","100.43","","","","-6","","Cloudy"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 04:00","2020","03","07","04:00","-0.4","","-6.5","","63","","","","3","","20","","24.1","","100.50","","","","-6","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 05:00","2020","03","07","05:00","-1.3","","-7.5","","63","","","","3","","10","","24.1","","100.57","","","","-5","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 06:00","2020","03","07","06:00","-2.2","","-8.2","","64","","","","1","","14","","24.1","","100.67","","","","-7","","Clear"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 07:00","2020","03","07","07:00","-3.4","","-9.5","","63","","","","35","","14","","24.1","","100.72","","","","-8","","NA"
"-79.63","43.68","TORONTO INTL A","6158731","2020-03-07 08:00","2020","03","07","08:00","-4.7","","-10.3","","65","","","","2","","10","","24.1","","100.73","","","","-9","","NA"
