gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-09-27 02:15:33.400000,211.199996948,amb[ii],1.9522317439,1.97815751016,co[ii],424.35817761,431.953944047,cod[ii],cog[jj],gasp[ii],1.2599955436,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],342.0,ws_corr[jj],0.6
2018-09-27 02:15:34.800000,211.199996948,amb[ii],1.9511214387,1.97704091476,co[ii],424.35817761,431.953944047,cod[ii],cog[jj],gasp[ii],1.2599955436,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],353.0,ws_corr[jj],0.6
2018-09-27 02:15:37.699999,211.199996948,amb[ii],1.9511214387,1.97718242239,co[ii],427.17291902,434.863453541,cod[ii],cog[jj],gasp[ii],1.2668248144,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],314.0,ws_corr[jj],0.5
2018-09-27 02:15:39.000000,211.199996948,amb[ii],1.9524269089,1.97849538313,co[ii],427.17291902,434.863453541,cod[ii],cog[jj],gasp[ii],1.2668248144,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],320.0,ws_corr[jj],0.5
2018-09-27 02:15:42.399999,211.199996948,amb[ii],1.9524269089,1.97844145059,co[ii],425.93634089,433.58737441,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],320.0,ws_corr[jj],0.7
2018-09-27 02:15:43.699999,211.199996948,amb[ii],1.9509510819,1.97695719635,co[ii],425.93634089,433.58737441,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],323.0,ws_corr[jj],0.8
2018-09-27 02:15:46.899999,211.199996948,amb[ii],1.9509510819,1.97695719635,co[ii],427.93569097,435.627426146,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],319.0,ws_corr[jj],0.5
2018-09-27 02:15:48.199999,211.199996948,amb[ii],1.9489753964,1.97497022932,co[ii],427.93569097,435.627426146,cod[ii],cog[jj],gasp[ii],1.264224096,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.3,wd_corr[jj],334.0,ws_corr[jj],0.6
2018-09-27 02:15:51.699999,211.199996948,amb[ii],1.9489753964,1.97481851674,co[ii],423.29734862,430.854642476,cod[ii],cog[jj],gasp[ii],1.2568928629,hdop[jj],heading[jj],43.7805260438,-79.4683837518,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],306.0,ws_corr[jj],0.7
2018-09-27 02:15:52.899999,211.379993982,amb[ii],1.9535890729,1.97945817904,co[ii],423.29734862,430.854642476,cod[ii],cog[jj],gasp[ii],1.2568928629,hdop[jj],heading[jj],43.7805306455,-79.4683771888,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],317.0,ws_corr[jj],0.8
2018-09-27 02:15:56.200000,211.399993896,amb[ii],1.9535890729,1.97956386548,co[ii],421.49008539,429.038451986,cod[ii],cog[jj],gasp[ii],1.2619882874,hdop[jj],heading[jj],43.7805277274,-79.4683782796,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],313.0,ws_corr[jj],0.6
2018-09-27 02:15:57.500000,211.399993896,amb[ii],1.9510702955,1.9770307652,co[ii],421.49008539,429.038451986,cod[ii],cog[jj],gasp[ii],1.2619882874,hdop[jj],heading[jj],43.7805263342,-79.468379019,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],323.0,ws_corr[jj],0.5
2018-09-27 02:16:00.600000,211.399993896,amb[ii],1.9510702955,1.97714129096,co[ii],423.15711813,430.768480132,cod[ii],cog[jj],gasp[ii],1.2673220431,hdop[jj],heading[jj],43.780523012,-79.4683807822,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],316.0,ws_corr[jj],0.4
2018-09-27 02:16:01.799999,211.399993896,amb[ii],1.9519278658,1.97800378636,co[ii],423.15711813,430.768480132,cod[ii],cog[jj],gasp[ii],1.2673220431,hdop[jj],heading[jj],43.780521726,-79.4683814647,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],311.0,ws_corr[jj],0.5
2018-09-27 02:16:04.899999,211.399993896,amb[ii],1.9519278658,1.97794969137,co[ii],425.31162029,432.952617187,cod[ii],cog[jj],gasp[ii],1.2647129104,hdop[jj],heading[jj],43.7805184037,-79.4683832279,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],321.0,ws_corr[jj],0.4
2018-09-27 02:16:06.100000,211.399993896,amb[ii],1.9521748224,1.97819805942,co[ii],425.31162029,432.952617187,cod[ii],cog[jj],gasp[ii],1.2647129104,hdop[jj],heading[jj],43.7805171177,-79.4683839105,995.9,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],311.0,ws_corr[jj],0.6
2018-09-27 02:16:09.299999,211.399993896,amb[ii],1.9521748224,1.97829078403,co[ii],428.32627891,436.053366511,cod[ii],cog[jj],gasp[ii],1.2691843986,hdop[jj],heading[jj],43.7805145338,-79.4683878925,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],311.0,ws_corr[jj],0.6
2018-09-27 02:16:10.600000,211.399993896,amb[ii],1.9518772063,1.97799145281,co[ii],428.32627891,436.053366511,cod[ii],cog[jj],gasp[ii],1.2691843986,hdop[jj],heading[jj],43.7805136185,-79.4683898538,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],318.0,ws_corr[jj],0.5
2018-09-27 02:16:13.600000,211.399993896,amb[ii],1.9518772063,1.97803315559,co[ii],430.02335833,437.796256126,cod[ii],cog[jj],gasp[ii],1.2711953151,hdop[jj],heading[jj],43.7805081625,-79.4683957435,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],314.0,ws_corr[jj],0.5
2018-09-27 02:16:15.000000,211.399993896,amb[ii],1.9508180016,1.9769678242,co[ii],430.02335833,437.796256126,cod[ii],cog[jj],gasp[ii],1.2711953151,hdop[jj],heading[jj],43.7805042509,-79.4683990488,996.0,rd1[ii],rd2[ii],sog[jj],t[ii],14.2,wd_corr[jj],315.0,ws_corr[jj],0.5
