gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-08-09 15:10:09.200,162.5,24.8965458691259,1.87863315698,1.91886934673571,1.68997721025039,405.38714280646,414.069710091797,1.72617326764567,88.3,140.583996448039,20968.7653763471,25.1,126.3,43.7767266666667,-79.50784,987.7,6.50664400788874,7.27235595114073,17.5,24.8753267251038,22.9,254.9,124.4,11.6,4.4
2018-08-09 15:10:10.200,200.4,24.901292340088,1.87982920634472,1.92028382075144,1.56078276684152,404.782625255167,413.493577315775,1.59436783670334,92,140.572151920282,21066.7247453285,4.4,126.3,43.7766966666667,-79.50842,987.7,6.50146428232064,7.27035088267821,10.9,24.8753622776098,22.9,251,128.6,6.2,4.6
2018-08-09 15:10:11.200,209.1,24.9070467826389,1.88109741209772,1.92151796009438,1.64592717315884,404.223964651516,412.909770528927,1.68129145411504,97,140.606143018957,21035.564171481,4.4,126.3,43.7766916666667,-79.50855,987.6,6.50227334371111,7.26833982672063,7.7,24.8767392980126,23,241.9,119.4,5.1,6
2018-08-09 15:10:12.200,213.1,24.9110260511304,1.88011548525287,1.92032389456394,1.5082225270051,403.770081851431,412.405279354119,1.54048186850105,102.1,140.568275705055,20938.4544397148,4.4,126.3,43.7766883333333,-79.5085933333333,987.7,6.50511082648024,7.27227835570541,5,24.8781198170076,23,245.8,127.1,4.6,5.4
2018-08-09 15:10:13.200,204.2,24.9127106587777,1.87906298827086,1.91916069415628,1.52932180278081,403.213615789672,411.817925908353,1.56195584033838,110.8,140.599562820901,20893.4830129453,1.5,126.1,43.7766683333333,-79.5085516666667,987.6,6.50822018104226,7.27561893401798,3.3,24.8772315765348,23,272.2,139.2,3.6,4.3
2018-08-09 15:10:14.200,195.1,24.919498466978,1.88006709789331,1.9203711570318,1.57397949457157,403.342928057086,411.989589492436,1.6077221424178,119.4,140.584958502428,20987.6554558621,1.4,126,43.7766566666667,-79.5085266666667,987.7,6.50752821449938,7.27320847033846,1.8,24.8775471114824,23,263.7,136,3.2,4.6
2018-08-09 15:10:15.200,187.1,24.9308721789085,1.87870889076422,1.91903321005516,1.68911427018824,403.240034773017,411.895123767236,1.72536865436303,128.8,140.539285980988,21012.8679299162,1.4,125.9,43.7766416666667,-79.5085016666667,987.6,6.50573814101215,7.27169413697364,1.1,24.8799508062686,23,279.2,153,2.8,4
2018-08-09 15:10:16.200,180.2,24.9324554527622,1.88038952477951,1.92063216786548,1.87216863714765,403.309798479905,411.941193903244,1.91223275185857,137.5,140.589355769864,20952.9451663899,1.4,125.9,43.77663,-79.508475,987.6,6.5025254607059,7.27438737799956,0.7,24.8800390219025,23,285.1,151.3,2.1,3.4
2018-08-09 15:10:17.200,176,24.9379600178525,1.8825649132448,1.92268522624842,1.76797842143067,404.090777978251,412.702520627226,1.80566011112926,138.7,140.541956197832,20866.7261737066,1.4,125.7,43.7766216666667,-79.508455,987.6,6.49703430176139,7.2688921621716,0.5,24.8800079377563,23,277.3,145.8,1.8,3.5
2018-08-09 15:10:18.200,173.5,24.9437235117844,1.88104611692628,1.92124742866288,1.62751991870053,403.990998856537,412.62503402236,1.66230111045239,137.7,140.571572076843,20924.5105847284,1.4,125.6,43.776615,-79.5084416666667,987.6,6.50104369154171,7.27080990528344,0.5,24.8798176308898,23,276.3,137.6,2.5,4.1
