Airmar_time,alt,cog,hdop,heading,lat,lon,pressure,sog,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-12-07 03:35:35.000000,97.408286203,0.0,4.4,158.5,43.6590262085,-79.3962588014,1008.7,0.0,0.309162066564,178.771179056,32.2,0.5,1.2
2018-12-07 03:35:36.000000,90.9523770658,0.0,4.4,158.4,43.6590350826,-79.3963425508,1008.7,0.0,0.365027989543,184.692966892,34.1,0.5,1.1
2018-12-07 03:35:37.000000,84.4964679286,0.0,4.4,158.1,43.6590439567,-79.3964263001,1008.7,0.0,0.424637746715,184.088394325,40.1,0.573913240146,1.2
2018-12-07 03:35:38.000000,80.7471162319,39.478893401,4.4,157.1,43.6590439238,-79.3964787762,1008.7,0.34610608558,0.490513894085,172.560068535,28.7,0.771541682255,1.6
2018-12-07 03:35:39.000000,82.7756876605,124.74629522,4.4,155.5,43.6590248762,-79.3964644905,1008.7,1.09363379288,0.5,153.947287435,10.7,1.91531003718,3.5
2018-12-07 03:35:40.000000,84.8042590891,166.809609301,4.4,150.2,43.6590058286,-79.3964502047,1008.7,2.71087381071,0.480685916694,139.534295835,3.3,3.16696758282,8.2
2018-12-07 03:35:41.000000,86.8328305176,162.255791006,4.4,147.4,43.6589867809,-79.396435919,1008.7,5.26653183553,0.420517451463,136.525872573,4.4,4.31016842219,11.7
2018-12-07 03:35:42.000000,87.4725460876,157.940606296,4.4,146.4,43.6589483566,-79.3963997193,1008.6826923,7.94942344287,0.354172466168,148.881639879,5.3,4.7,13.6
2018-12-07 03:35:43.000000,87.8053248035,154.164093276,4.4,143.3,43.65890565,-79.3963586766,1008.65009777,10.9195216009,0.271793222335,164.657689834,6.4,4.7,14.8
2018-12-07 03:35:44.000000,88.1381035194,150.527124335,4.4,142.3,43.6588629434,-79.3963176339,1008.61750323,13.3681414331,0.144160718877,164.466241078,7.5,4.7,16.4
2018-12-07 03:35:45.000000,88.7565819011,147.123722803,4.4,140.2,43.6588155754,-79.3962561971,1008.58450984,14.9439163424,0.0545200963821,162.353404337,7.6,4.65452009638,16.5
2018-12-07 03:35:46.000000,89.4403425402,144.380019529,4.4,136.2,43.6587671424,-79.3961901002,1008.55105385,16.6363847199,-0.0287617687345,159.9,7.8,4.58561911563,17.4
2018-12-07 03:35:47.000000,90.1241031794,142.73113498,4.4,141.9,43.6587187094,-79.3961240034,1008.51759785,18.5225146576,-0.161917468181,159.9,8.8,4.51904126591,17.8
2018-12-07 03:35:48.000000,91.7968423317,142.636213824,4.42753176434,159.3,43.6586555166,-79.3960634386,1008.5,20.4476723691,-0.247983872777,156.589112778,6.5,4.69193549111,20.2
2018-12-07 03:35:49.000000,93.5930636233,145.936258992,4.45850109695,178.4,43.658590481,-79.3960035645,1008.5,22.4580946228,-0.326187724372,153.157126346,4.1,4.87381227563,21.5
