DATE                      TIME                      DAYS_SINCE_JAN            CAVITY_TEMP               CAVITY_PRESSURE           DAS_TEMP_(C)              ETALON_TEMP               HEATER_CURRENT            INLET_PROPORTIONAL_VALVE  OUTLET_PROPORTIONAL_VALVE SOLENOID_VALVES           MULTI_POS_VALVE           SPECTRUMID                CLOCK_DRIFT               CO2                       CO2_CORR                  CH4                       H2O                       CO2_USER_AVE1             CO2_CORR_AVE1             CH4_CORR_AVE1             CO2_H20_CORR              TIME_DELAY_CO2            TIME_DELAY_CH4            CO2_GAL_PEAK              CO2_Y_PARAMETER           CO2_BASELINE              CM_ADJUST_C               CO2_WLM_OFFSET            QUADSHIFT                 FINECURRENT_MEAN_CO2      LASER1_TEMP_OFFSET_CO2    CM_ADJUST_L2              CH4_WLM_OFFSET            FINECURRENT_MEAN_CH4      LASER2_TEMP_OFFSET        CH4_Y                     CH4_BASELINE              PZT_CENTER                PZT_SD                    STDV_RESIDUALS            PZT_FILTERED              WLM_SETPOINT_FILTERED     BAD_RINGDOWNS_FILTERED    SPARSE_FILTERED           TOTAL_FILTERED_CO2        TOTAL_FILTERED_CH4       
12/06/18                  22:22:25.0                3.3993223437E+2           4.5016174320E+1           1.4003735350E+2           2.6000000000E+1           4.5205596920E+1           2.3949000000E+4           5.0000000000E+4           3.8486000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -7.8599997796E-1          4.5350946065E+2           4.5726561241E+2           2.0191877552E+0           6.6031962863E-1           4.5373649852E+2           4.5751693724E+2           2.0164372017E+0           3.7561517546E+0           6.6503900000E-1           6.6503900000E-1           6.4050124301E+2           1.8147613967E+0           1.1592318289E+3           9.1700000000E-4           -3.8840000000E-2          -8.3115674312E-4          -1.2784000000E+3          2.0000000298E-1           -3.8300000000E-4          -2.4210000000E-2          -1.2784000000E+3          -6.0000002384E-1          1.0649604343E+0           1.2559802343E+3           5.3147394498E+4           2.7287787256E+2           6.6256486660E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0          
12/06/18                  22:22:26.1                3.3993224742E+2           4.5016174320E+1           1.4003735350E+2           2.6000000000E+1           4.5205596920E+1           2.3949000000E+4           5.0000000000E+4           3.8478000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -7.8599997796E-1          4.5350946065E+2           4.5726561241E+2           2.0161283824E+0           6.6031962863E-1           4.5373649852E+2           4.5751693724E+2           2.0164058305E+0           3.7561517546E+0           1.0639650000E+0           1.0639650000E+0           6.4050124301E+2           1.8147613967E+0           1.1592318289E+3           9.1700000000E-4           -3.8840000000E-2          -8.3115674312E-4          -3.9708391608E+2          2.0000000298E-1           -3.9000000000E-4          -2.4210000000E-2          -3.9708391608E+2          -6.0000002384E-1          1.0743342553E+0           1.2565563645E+3           5.3147394498E+4           2.7287787256E+2           2.0891103991E-1           2.3000000000E+1           5.0000000000E+0           0.0000000000E+0           0.0000000000E+0           2.8000000000E+1           2.8000000000E+1          
12/06/18                  22:22:29.0                3.3993228067E+2           4.5030120850E+1           1.4000021360E+2           2.6000000000E+1           4.5203308110E+1           2.3887000000E+4           5.0000000000E+4           3.8478000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -7.8599997796E-1          4.5396353639E+2           4.5776826208E+2           2.0161283824E+0           6.6812433585E-1           4.5378727828E+2           4.5757314907E+2           2.0164058305E+0           3.8047256839E+0           7.1899400000E-1           7.1899400000E-1           6.4114199413E+2           1.8578213685E+0           1.1584088773E+3           8.4200000000E-4           -3.8840000000E-2          -7.3582107576E-4          -1.6084876033E+3          2.0000000298E-1           -3.9000000000E-4          -2.4210000000E-2          -1.6084876033E+3          -6.0000002384E-1          1.0743342553E+0           1.2565563645E+3           5.3147394498E+4           2.7287787256E+2           3.1666448379E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0          
12/06/18                  22:22:30.2                3.3993229418E+2           4.5030120850E+1           1.4003735350E+2           2.6000000000E+1           4.5203308110E+1           2.3887000000E+4           5.0000000000E+4           3.8475000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -7.8599997796E-1          4.5396353639E+2           4.5776826208E+2           2.0167460210E+0           6.6812433585E-1           4.5378727828E+2           4.5757314907E+2           2.0164414739E+0           3.8047256839E+0           1.0939940000E+0           1.0939940000E+0           6.4114199413E+2           1.8578213685E+0           1.1584088773E+3           8.4200000000E-4           -3.8840000000E-2          -7.3582107576E-4          -4.8993706294E+2          2.0000000298E-1           -3.7500000000E-4          -2.4210000000E-2          -4.8993706294E+2          -6.0000002384E-1          1.0524114640E+0           1.2566290825E+3           5.3147394498E+4           2.7287787256E+2           4.2819939961E-1           1.7000000000E+1           4.0000000000E+0           0.0000000000E+0           0.0000000000E+0           2.1000000000E+1           2.1000000000E+1          
12/06/18                  22:22:33.1                3.3993232811E+2           4.5037872310E+1           1.4005593870E+2           2.6000000000E+1           4.5204345700E+1           2.3847000000E+4           5.0000000000E+4           3.8482000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -7.8599997796E-1          4.5447595430E+2           4.5826290977E+2           2.0167460210E+0           6.6428601500E-1           4.5394373728E+2           4.5772985449E+2           2.0164414739E+0           3.7869554684E+0           6.6809100000E-1           6.6809100000E-1           6.4186507251E+2           1.8719780053E+0           1.1582218990E+3           9.3300000000E-4           -3.8790000000E-2          -7.3976138587E-4          -1.2021250000E+3          2.0000000298E-1           -3.7500000000E-4          -2.4260000000E-2          -1.2021250000E+3          -6.0000002384E-1          1.0524114640E+0           1.2566290825E+3           5.3147394498E+4           2.1604349385E+2           4.2794839978E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+0           1.0000000000E+0           1.0000000000E+0          
12/06/18                  22:22:34.2                3.3993234062E+2           4.5037872310E+1           1.3996307370E+2           2.6000000000E+1           4.5204345700E+1           2.3847000000E+4           5.0000000000E+4           3.8456000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -7.8599997796E-1          4.5447595430E+2           4.5826290977E+2           2.0175391724E+0           6.6428601500E-1           4.5394373728E+2           4.5772985449E+2           2.0165488294E+0           3.7869554684E+0           1.0200200000E+0           1.0200200000E+0           6.4186507251E+2           1.8719780053E+0           1.1582218990E+3           9.3300000000E-4           -3.8790000000E-2          -7.3976138587E-4          -5.1018881119E+2          2.0000000298E-1           -3.6600000000E-4          -2.4260000000E-2          -5.1018881119E+2          -6.0000002384E-1          1.0589606847E+0           1.2565639611E+3           5.3147394498E+4           2.1604349385E+2           3.7823226421E-1           5.0000000000E+0           2.0000000000E+0           0.0000000000E+0           2.0000000000E+0           9.0000000000E+0           9.0000000000E+0          
12/06/18                  22:22:37.0                3.3993237324E+2           4.5037872310E+1           1.4000021360E+2           2.6000000000E+1           4.5204345700E+1           2.3847000000E+4           5.0000000000E+4           3.8462000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -7.8599997796E-1          4.5311643194E+2           4.5685747915E+2           2.0175391724E+0           6.5825182153E-1           4.5376147435E+2           4.5753766223E+2           2.0165488294E+0           3.7410472118E+0           6.9091800000E-1           6.9091800000E-1           6.3994663600E+2           1.8103475555E+0           1.1591576198E+3           7.7600000000E-4           -3.8790000000E-2          -8.1191957968E-4          -1.8805289256E+3          2.0000000298E-1           -3.6600000000E-4          -2.4260000000E-2          -1.8805289256E+3          -6.0000002384E-1          1.0589606847E+0           1.2565639611E+3           5.3147394498E+4           2.1604349385E+2           2.9293778411E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0          
12/06/18                  22:22:38.1                3.3993238557E+2           4.5047149660E+1           1.4003735350E+2           2.6000000000E+1           4.5203948970E+1           2.3119000000E+4           5.0000000000E+4           3.8462000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -7.8599997796E-1          4.5311643194E+2           4.5685747915E+2           2.0151110307E+0           6.5825182153E-1           4.5376147435E+2           4.5753766223E+2           2.0164099992E+0           3.7410472118E+0           1.0050050000E+0           1.0050050000E+0           6.3994663600E+2           1.8103475555E+0           1.1591576198E+3           7.7600000000E-4           -3.8790000000E-2          -8.1191957968E-4          -8.7115384615E+2          2.0000000298E-1           -3.5200000000E-4          -2.4260000000E-2          -8.7115384615E+2          -6.0000002384E-1          1.0292034445E+0           1.2569742551E+3           5.3147394498E+4           2.1604349385E+2           4.8722947267E-1           1.6000000000E+1           1.0000000000E+0           0.0000000000E+0           3.0000000000E+0           2.0000000000E+1           2.0000000000E+1          
12/06/18                  22:22:41.0                3.3993241928E+2           4.5047149660E+1           1.4003735350E+2           2.6000000000E+1           4.5203948970E+1           2.3119000000E+4           5.0000000000E+4           3.8482000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -7.8599998451E-1          4.5387099937E+2           4.5763407735E+2           2.0151110307E+0           6.6100460056E-1           4.5378623239E+2           4.5755945679E+2           2.0164099992E+0           3.7630779875E+0           7.1203600000E-1           7.1203600000E-1           6.4101141415E+2           1.7692770344E+0           1.1589155699E+3           8.1100000000E-4           -3.8790000000E-2          -5.6121795509E-4          -1.7295833333E+3          2.0000000298E-1           -3.5200000000E-4          -2.4260000000E-2          -1.7295833333E+3          -6.0000002384E-1          1.0292034445E+0           1.2569742551E+3           5.3147394498E+4           2.1604349385E+2           4.7960888513E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0          
12/06/18                  22:22:42.1                3.3993243231E+2           4.5047149660E+1           1.4009307860E+2           2.6000000000E+1           4.5203948970E+1           2.3119000000E+4           5.0000000000E+4           3.8480000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -7.8599998451E-1          4.5387099937E+2           4.5763407735E+2           2.0159328661E+0           6.6100460056E-1           4.5378623239E+2           4.5755945679E+2           2.0163616155E+0           3.7630779875E+0           1.0499270000E+0           1.0499270000E+0           6.4101141415E+2           1.7692770344E+0           1.1589155699E+3           8.1100000000E-4           -3.8790000000E-2          -5.6121795509E-4          -1.5601678322E+3          2.0000000298E-1           -3.8500000000E-4          -2.4260000000E-2          -1.5601678322E+3          -6.0000002384E-1          1.0772234032E+0           1.2568540172E+3           5.3147394498E+4           2.1604349385E+2           3.0868915938E-1           1.4000000000E+1           4.0000000000E+0           0.0000000000E+0           1.0000000000E+0           1.9000000000E+1           1.9000000000E+1          
