1760.5419446120504	2576.960249756463
1759.8790845215553	2578.429387798533
1759.5947875875281	2579.0582205494866
1758.9554943856783	2580.4744905326515
1758.671175730764	2581.1044339844957
1757.1351128504612	2583.1230247346684
1753.5872124026064	2585.9119635112584
1739.27712800249	2589.1999705871567
1730.6520507500973	2586.775645601563
1705.5618174375268	2577.0171292554587
1705.5618174375268	2577.0171292554587
1668.7956163136987	2562.764423348941
1655.6905554200057	2557.9242482939735
1620.691839351086	2544.88326286152
1605.6875472777756	2539.2580420468003
1570.4708019529935	2526.2497041318566
1555.934489647625	2521.0404663654044
1519.1762531094719	2508.7254035491496
1503.8979305863613	2503.568354948424
1464.339832347585	2490.278560806066
1405.3797509361757	2470.4645079178736
1405.3797509361757	2470.4645079178736
1390.0391787855187	2465.437613595277
1347.6602767986478	2451.979779367335
1347.6602767986478	2451.979779367335
1330.0836357850349	2446.439116907306
1289.6814646727871	2433.6182487001643
1232.3495807602303	2420.2365029556677
1216.6674151718616	2416.945503845811
1179.0923050208949	2409.9229045659304
1179.0923050208949	2409.9229045659304
1164.9175594957778	2407.499359898269
1130.087779700989	2401.9664146024734
1078.8981792666018	2393.6419122936204
1064.8313226760365	2391.292919050902
1029.3607186112786	2384.667970626615
1013.0141350236954	2381.857764104381
974.8720591090387	2375.300772895105
905.0154474149458	2362.8465876085684
905.0154474149458	2362.8465876085684
869.5983149330132	2356.312436705455
855.27529205475	2353.6455530412495
815.1678391356254	2346.172164656222
799.7996358377859	2343.306072978303
762.7713616414694	2336.4221062511206
749.0951457303017	2333.9569859746844
715.5242813997902	2327.9041973790154
700.7355987478513	2325.2663266267627
668.3509992774343	2319.680286185816
653.9965415368788	2317.174335297197
607.970126038068	2308.6721593597904
607.970126038068	2308.6721593597904
560.1897576308111	2300.462724634446
