DATE                      TIME                      DAYS_SINCE_JAN            CAVITY_TEMP               CAVITY_PRESSURE           DAS_TEMP_(C)              ETALON_TEMP               HEATER_CURRENT            INLET_PROPORTIONAL_VALVE  OUTLET_PROPORTIONAL_VALVE SOLENOID_VALVES           MULTI_POS_VALVE           SPECTRUMID                CLOCK_DRIFT               CO2                       CO2_CORR                  CH4                       H2O                       CO2_USER_AVE1             CO2_CORR_AVE1             CH4_CORR_AVE1             CO2_H20_CORR              TIME_DELAY_CO2            TIME_DELAY_CH4            CO2_GAL_PEAK              CO2_Y_PARAMETER           CO2_BASELINE              CM_ADJUST_C               CO2_WLM_OFFSET            QUADSHIFT                 FINECURRENT_MEAN_CO2      LASER1_TEMP_OFFSET_CO2    CM_ADJUST_L2              CH4_WLM_OFFSET            FINECURRENT_MEAN_CH4      LASER2_TEMP_OFFSET        CH4_Y                     CH4_BASELINE              PZT_CENTER                PZT_SD                    STDV_RESIDUALS            PZT_FILTERED              WLM_SETPOINT_FILTERED     BAD_RINGDOWNS_FILTERED    SPARSE_FILTERED           TOTAL_FILTERED_CO2        TOTAL_FILTERED_CH4       
11/20/18                  21:19:57.1                3.2388885620E+2           4.4994476320E+1           1.4000021360E+2           2.3812500000E+1           4.5080627440E+1           2.0055000000E+4           5.0000000000E+4           3.8454000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -9.5399996935E-1          4.1631515067E+2           4.1631515067E+2           1.9664216430E+0           0.0000000000E+0           4.1739081502E+2           4.1739081502E+2           1.9603194371E+0           0.0000000000E+0           9.8608400000E-1           9.8608400000E-1           5.8801595535E+2           1.9385958459E+0           1.1665077061E+3           7.5320000000E-3           -3.3720000000E-2          -3.8998416899E-3          -5.1945333333E+3          2.0000000298E-1           3.7890000000E-3           -2.1000000000E-2          -5.1945333333E+3          -6.0000002384E-1          1.1024482014E+0           1.2650000000E+3           4.8743000000E+4           8.0590906847E+2           8.5381826758E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0          
11/20/18                  21:19:58.3                3.2388887000E+2           4.4994476320E+1           1.4003735350E+2           2.3875000000E+1           4.5080627440E+1           2.0055000000E+4           5.0000000000E+4           3.8462000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -9.5399996935E-1          4.1631515067E+2           4.1631515067E+2           1.9591453527E+0           0.0000000000E+0           4.1739081502E+2           4.1739081502E+2           1.9601940683E+0           0.0000000000E+0           1.0500490000E+0           1.0500490000E+0           5.8801595535E+2           1.9385958459E+0           1.1665077061E+3           7.5320000000E-3           -3.3720000000E-2          -3.8998416899E-3          -2.9377762238E+3          2.0000000298E-1           3.8360000000E-3           -2.1000000000E-2          -2.9377762238E+3          -6.0000002384E-1          1.0320968547E+0           1.2674819811E+3           4.8743000000E+4           8.0590906847E+2           3.4405143387E-1           3.8000000000E+1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           3.8000000000E+1           3.8000000000E+1          
11/20/18                  21:20:01.5                3.2388890710E+2           4.5005310060E+1           1.4000021360E+2           2.3875000000E+1           4.5078735350E+1           2.0151000000E+4           5.0000000000E+4           3.8454000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -9.5399996935E-1          4.1846647937E+2           4.1846647937E+2           1.9591453527E+0           0.0000000000E+0           4.1765247368E+2           4.1765247368E+2           1.9601940683E+0           0.0000000000E+0           9.5605500000E-1           9.5605500000E-1           5.9105171822E+2           1.8950566906E+0           1.1679310612E+3           7.6150000000E-3           -3.3720000000E-2          -4.4858932026E-3          -4.9087603306E+3          2.0000000298E-1           3.8360000000E-3           -2.1000000000E-2          -4.9087603306E+3          -6.0000002384E-1          1.0320968547E+0           1.2674819811E+3           4.8743000000E+4           8.0590906847E+2           1.3327794698E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0          
11/20/18                  21:20:02.7                3.2388892025E+2           4.5005310060E+1           1.4000021360E+2           2.3875000000E+1           4.5078735350E+1           2.0151000000E+4           5.0000000000E+4           3.8464000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -9.5399996935E-1          4.1846647937E+2           4.1846647937E+2           1.9614935216E+0           0.0000000000E+0           4.1765247368E+2           4.1765247368E+2           1.9603270065E+0           0.0000000000E+0           1.0048830000E+0           1.0048830000E+0           5.9105171822E+2           1.8950566906E+0           1.1679310612E+3           7.6150000000E-3           -3.3720000000E-2          -4.4858932026E-3          -2.3962657343E+3          2.0000000298E-1           3.8120000000E-3           -2.1000000000E-2          -2.3962657343E+3          -6.0000002384E-1          1.1626110326E+0           1.2653005966E+3           4.8743000000E+4           8.0590906847E+2           3.4815385866E-1           2.9000000000E+1           1.0000000000E+0           0.0000000000E+0           0.0000000000E+0           3.0000000000E+1           3.0000000000E+1          
11/20/18                  21:20:05.8                3.2388895685E+2           4.5005310060E+1           1.4000021360E+2           2.3875000000E+1           4.5078735350E+1           2.0151000000E+4           5.0000000000E+4           3.8459000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -9.5399995625E-1          4.1673828639E+2           4.1673828639E+2           1.9614935216E+0           0.0000000000E+0           4.1743237901E+2           4.1743237901E+2           1.9603270065E+0           0.0000000000E+0           8.3691400000E-1           8.3691400000E-1           5.8861304667E+2           1.9320926453E+0           1.1673627892E+3           7.6080000000E-3           -3.3720000000E-2          -4.2582761256E-3          -4.1297750000E+3          2.0000000298E-1           3.8120000000E-3           -2.1000000000E-2          -4.1297750000E+3          -6.0000002384E-1          1.1626110326E+0           1.2653005966E+3           4.8309500000E+4           7.4037873865E+2           1.5232864828E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           2.0000000000E+0           2.0000000000E+0           2.0000000000E+0          
11/20/18                  21:20:07.1                3.2388897113E+2           4.5014617920E+1           1.4003735350E+2           2.3875000000E+1           4.5077697750E+1           2.0143000000E+4           5.0000000000E+4           3.8459000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -9.5399995625E-1          4.1673828639E+2           4.1673828639E+2           1.9615552446E+0           0.0000000000E+0           4.1743237901E+2           4.1743237901E+2           1.9604622039E+0           0.0000000000E+0           1.0500480000E+0           1.0500480000E+0           5.8861304667E+2           1.9320926453E+0           1.1673627892E+3           7.6080000000E-3           -3.3720000000E-2          -4.2582761256E-3          -2.5199720280E+3          2.0000000298E-1           3.8160000000E-3           -2.1000000000E-2          -2.5199720280E+3          -6.0000002384E-1          1.1135614487E+0           1.2660259914E+3           4.8309500000E+4           7.4037873865E+2           4.2909212616E-1           3.1000000000E+1           0.0000000000E+0           0.0000000000E+0           4.0000000000E+0           3.5000000000E+1           3.5000000000E+1          
11/20/18                  21:20:10.4                3.2388901020E+2           4.5014617920E+1           1.4000021360E+2           2.3937500000E+1           4.5077697750E+1           2.0143000000E+4           5.0000000000E+4           3.8459000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -9.5399995625E-1          4.2854040458E+2           4.2854040458E+2           1.9615552446E+0           0.0000000000E+0           4.2024176586E+2           4.2024176586E+2           1.9604622039E+0           0.0000000000E+0           1.0419920000E+0           1.0419920000E+0           6.0526714157E+2           1.9141558140E+0           1.1669301174E+3           7.5080000000E-3           -3.3720000000E-2          -4.4912428874E-3          -5.2809090909E+3          2.0000000298E-1           3.8160000000E-3           -2.1000000000E-2          -5.2809090909E+3          -6.0000002384E-1          1.1135614487E+0           1.2660259914E+3           4.8309500000E+4           7.4037873865E+2           7.9374874876E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+0           1.0000000000E+0           1.0000000000E+0          
11/20/18                  21:20:11.7                3.2388902457E+2           4.5019287110E+1           1.4000021360E+2           2.3937500000E+1           4.5076660160E+1           2.0047000000E+4           5.0000000000E+4           3.8459000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -9.5399995625E-1          4.2854040458E+2           4.2854040458E+2           1.9622895920E+0           0.0000000000E+0           4.2024176586E+2           4.2024176586E+2           1.9606645534E+0           0.0000000000E+0           1.0419920000E+0           1.0419920000E+0           6.0526714157E+2           1.9141558140E+0           1.1669301174E+3           7.5080000000E-3           -3.3720000000E-2          -4.4912428874E-3          -2.8855454545E+3          2.0000000298E-1           3.8090000000E-3           -2.1000000000E-2          -2.8855454545E+3          -6.0000002384E-1          1.1043292241E+0           1.2665200356E+3           4.8309500000E+4           7.4037873865E+2           4.7239299948E-1           4.1000000000E+1           1.0000000000E+0           0.0000000000E+0           1.0000000000E+0           4.3000000000E+1           4.3000000000E+1          
11/20/18                  21:20:14.8                3.2388906134E+2           4.5019287110E+1           1.3996307370E+2           2.3937500000E+1           4.5076660160E+1           2.0047000000E+4           5.0000000000E+4           3.8464000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -9.5399997590E-1          4.2599732406E+2           4.2599732406E+2           1.9622895920E+0           0.0000000000E+0           4.2163231814E+2           4.2163231814E+2           1.9606645534E+0           0.0000000000E+0           1.0000000000E+0           1.0000000000E+0           6.0167857352E+2           1.8963780349E+0           1.1677995243E+3           7.4620000000E-3           -3.3670000000E-2          -4.9176875595E-3          -5.5009583333E+3          2.0000000298E-1           3.8090000000E-3           -2.0950000000E-2          -5.5009583333E+3          -6.0000002384E-1          1.1043292241E+0           1.2665200356E+3           4.8309500000E+4           7.4037873865E+2           5.1530830502E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           3.0000000000E+0           3.0000000000E+0           3.0000000000E+0          
11/20/18                  21:20:16.0                3.2388907483E+2           4.5027038570E+1           1.4000021360E+2           2.3937500000E+1           4.5074951170E+1           2.0127000000E+4           5.0000000000E+4           3.8468000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -9.5399997590E-1          4.2599732406E+2           4.2599732406E+2           1.9613333245E+0           0.0000000000E+0           4.2163231814E+2           4.2163231814E+2           1.9607345473E+0           0.0000000000E+0           9.8291000000E-1           9.8291000000E-1           6.0167857352E+2           1.8963780349E+0           1.1677995243E+3           7.4620000000E-3           -3.3670000000E-2          -4.9176875595E-3          -2.2395104895E+3          2.0000000298E-1           3.8310000000E-3           -2.0950000000E-2          -2.2395104895E+3          -6.0000002384E-1          1.1737133360E+0           1.2661302998E+3           4.8309500000E+4           7.4037873865E+2           2.8589094016E-1           4.3000000000E+1           0.0000000000E+0           0.0000000000E+0           4.0000000000E+0           4.7000000000E+1           4.7000000000E+1          
