"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 09:00","2019","10","02","09:00","15.9","","15.1","","95","","","M","1","","10","","","M","98.71","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 10:00","2019","10","02","10:00","16.0","","15.2","","95","","","M","26","","6","","","M","98.84","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 11:00","2019","10","02","11:00","15.9","","15.1","","95","","","M","34","","9","","","M","98.82","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 12:00","2019","10","02","12:00","15.9","","15.1","","95","","","M","34","","16","","","M","98.84","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 13:00","2019","10","02","13:00","16.1","","15.2","","94","","","M","1","","22","","","M","98.81","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 14:00","2019","10","02","14:00","16.0","","14.8","","93","","","M","34","","17","","","M","98.97","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 15:00","2019","10","02","15:00","15.3","","14.1","","93","","","M","36","","23","","","M","99.03","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 16:00","2019","10","02","16:00","14.8","","13.5","","92","","","M","36","","22","","","M","99.06","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 17:00","2019","10","02","17:00","14.7","","13.2","","90","","","M","1","","12","","","M","99.15","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 18:00","2019","10","02","18:00","14.0","","12.8","","93","","","M","2","","17","","","M","99.17","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 19:00","2019","10","02","19:00","13.1","","11.3","","89","","","M","4","","14","","","M","99.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 20:00","2019","10","02","20:00","13.3","","11.1","","86","","","M","2","","15","","","M","99.27","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 21:00","2019","10","02","21:00","13.1","","10.0","","82","","","M","2","","16","","","M","99.32","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 22:00","2019","10","02","22:00","12.9","","9.2","","78","","","M","3","","16","","","M","99.38","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-02 23:00","2019","10","02","23:00","12.6","","8.8","","77","","","M","3","","10","","","M","99.46","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 00:00","2019","10","03","00:00","12.1","","9.2","","83","","","M","2","","10","","","M","99.54","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 01:00","2019","10","03","01:00","11.2","","6.5","","72","","","M","7","","20","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 02:00","2019","10","03","02:00","10.0","","5.0","","71","","","M","6","","28","","","M","99.67","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 03:00","2019","10","03","03:00","9.1","","3.6","","68","","","M","7","","26","","","M","99.72","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 04:00","2019","10","03","04:00","8.5","","3.8","","72","","","M","7","","14","","","M","99.71","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 05:00","2019","10","03","05:00","8.3","","3.8","","73","","","M","6","","14","","","M","99.71","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 06:00","2019","10","03","06:00","8.2","","3.6","","72","","","M","7","","14","","","M","99.70","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 07:00","2019","10","03","07:00","8.0","","4.0","","76","","","M","5","","16","","","M","99.67","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 08:00","2019","10","03","08:00","7.9","","3.5","","74","","","M","6","","16","","","M","99.65","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 09:00","2019","10","03","09:00","7.7","","3.5","","74","","","M","7","","16","","","M","99.57","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 10:00","2019","10","03","10:00","7.7","","3.6","","75","","","M","6","","13","","","M","99.64","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 11:00","2019","10","03","11:00","7.7","","3.8","","76","","","M","9","","13","","","M","99.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 12:00","2019","10","03","12:00","7.7","","4.2","","79","","","M","8","","17","","","M","99.52","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 13:00","2019","10","03","13:00","7.8","","5.5","","85","","","M","6","","16","","","M","99.50","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 14:00","2019","10","03","14:00","8.1","","5.2","","82","","","M","7","","22","","","M","99.46","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 15:00","2019","10","03","15:00","8.9","","4.8","","75","","","M","8","","24","","","M","99.32","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 16:00","2019","10","03","16:00","8.8","","4.9","","76","","","M","9","","18","","","M","99.29","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 17:00","2019","10","03","17:00","8.4","","6.3","","87","","","M","8","","20","","","M","99.21","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 18:00","2019","10","03","18:00","8.7","","7.8","","94","","","M","8","","13","","","M","99.10","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 19:00","2019","10","03","19:00","9.4","","8.4","","94","","","M","9","","17","","","M","98.98","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 20:00","2019","10","03","20:00","9.7","","8.6","","93","","","M","8","","13","","","M","98.98","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 21:00","2019","10","03","21:00","9.8","","9.1","","95","","","M","11","","8","","","M","98.95","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 22:00","2019","10","03","22:00","9.8","","9.2","","96","","","M","33","","5","","","M","98.95","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-03 23:00","2019","10","03","23:00","9.7","","9.1","","96","","","M","3","","12","","","M","99.00","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 00:00","2019","10","04","00:00","9.5","","9.1","","97","","","M","4","","7","","","M","99.04","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 01:00","2019","10","04","01:00","9.6","","9.1","","97","","","M","5","","1","","","M","99.10","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 02:00","2019","10","04","02:00","9.8","","9.0","","95","","","M","0","","1","","","M","99.13","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 03:00","2019","10","04","03:00","9.5","","8.7","","95","","","M","3","","4","","","M","99.18","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 04:00","2019","10","04","04:00","9.5","","8.7","","95","","","M","2","","4","","","M","99.21","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 05:00","2019","10","04","05:00","8.5","","8.1","","97","","","M","33","","4","","","M","99.26","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 06:00","2019","10","04","06:00","9.0","","8.0","","94","","","M","33","","12","","","M","99.37","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 07:00","2019","10","04","07:00","8.5","","7.6","","94","","","M","36","","21","","","M","99.47","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 08:00","2019","10","04","08:00","8.0","","7.0","","93","","","M","33","","11","","","M","99.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 09:00","2019","10","04","09:00","8.1","","6.2","","88","","","M","35","","20","","","M","99.67","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 10:00","2019","10","04","10:00","7.4","","5.3","","87","","","M","36","","15","","","M","99.80","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 11:00","2019","10","04","11:00","7.1","","4.6","","84","","","M","36","","16","","","M","99.93","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 12:00","2019","10","04","12:00","7.1","","3.6","","78","","","M","1","","22","","","M","100.07","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 13:00","2019","10","04","13:00","7.8","","3.8","","75","","","M","1","","16","","","M","100.19","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 14:00","2019","10","04","14:00","8.7","","2.5","","65","","","M","3","","18","","","M","100.28","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 15:00","2019","10","04","15:00","8.5","","2.8","","67","","","M","1","","20","","","M","100.34","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 16:00","2019","10","04","16:00","8.9","","2.8","","66","","","M","2","","17","","","M","100.41","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 17:00","2019","10","04","17:00","8.9","","3.0","","66","","","M","1","","18","","","M","100.45","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 18:00","2019","10","04","18:00","9.3","","3.5","","67","","","M","1","","14","","","M","100.47","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 19:00","2019","10","04","19:00","9.3","","4.2","","70","","","M","34","","21","","","M","100.45","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 20:00","2019","10","04","20:00","10.7","","3.6","","61","","","M","36","","11","","","M","100.44","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 21:00","2019","10","04","21:00","10.9","","3.6","","61","","","M","1","","13","","","M","100.43","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 22:00","2019","10","04","22:00","10.3","","3.1","","61","","","M","36","","12","","","M","100.46","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-04 23:00","2019","10","04","23:00","8.9","","3.6","","69","","","M","2","","13","","","M","100.49","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 00:00","2019","10","05","00:00","7.0","","3.3","","77","","","M","34","","7","","","M","100.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 01:00","2019","10","05","01:00","6.1","","3.3","","82","","","M","34","","10","","","M","100.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 02:00","2019","10","05","02:00","5.4","","2.8","","84","","","M","33","","7","","","M","100.62","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 03:00","2019","10","05","03:00","4.9","","2.7","","86","","","M","35","","9","","","M","100.65","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 04:00","2019","10","05","04:00","4.6","","2.4","","86","","","M","36","","6","","","M","100.66","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 05:00","2019","10","05","05:00","3.5","","1.9","","89","","","M","1","","4","","","M","100.67","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 06:00","2019","10","05","06:00","3.8","","1.9","","87","","","M","4","","8","","","M","100.67","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 07:00","2019","10","05","07:00","2.9","","0.9","","87","","","M","1","","8","","","M","100.65","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 08:00","2019","10","05","08:00","4.1","","0.9","","79","","","M","5","","10","","","M","100.66","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 09:00","2019","10","05","09:00","5.4","","0.6","","71","","","M","7","","14","","","M","100.65","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 10:00","2019","10","05","10:00","5.0","","0.1","","70","","","M","7","","14","","","M","100.64","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 11:00","2019","10","05","11:00","4.9","","1.1","","77","","","M","7","","13","","","M","100.63","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 12:00","2019","10","05","12:00","5.2","","0.9","","74","","","M","6","","13","","","M","100.63","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 13:00","2019","10","05","13:00","6.5","","2.5","","76","","","M","7","","16","","","M","100.62","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 14:00","2019","10","05","14:00","7.5","","3.6","","76","","","M","7","","14","","","M","100.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 15:00","2019","10","05","15:00","9.4","","5.4","","76","","","M","9","","14","","","M","100.57","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 16:00","2019","10","05","16:00","10.2","","5.1","","71","","","M","9","","18","","","M","100.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 17:00","2019","10","05","17:00","11.9","","5.5","","64","","","M","11","","18","","","M","100.45","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 18:00","2019","10","05","18:00","12.3","","4.0","","57","","","M","9","","19","","","M","100.29","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 19:00","2019","10","05","19:00","12.1","","4.0","","57","","","M","12","","31","","","M","100.16","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 20:00","2019","10","05","20:00","11.8","","5.0","","63","","","M","10","","25","","","M","100.07","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 21:00","2019","10","05","21:00","11.4","","5.5","","67","","","M","10","","23","","","M","100.00","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 22:00","2019","10","05","22:00","11.0","","6.0","","71","","","M","11","","29","","","M","99.90","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-05 23:00","2019","10","05","23:00","10.7","","5.7","","71","","","M","10","","11","","","M","99.80","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 00:00","2019","10","06","00:00","11.4","","6.2","","70","","","M","10","","16","","","M","99.69","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 01:00","2019","10","06","01:00","12.4","","5.3","","62","","","M","12","","19","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 02:00","2019","10","06","02:00","12.2","","6.2","","66","","","M","12","","16","","","M","99.54","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 03:00","2019","10","06","03:00","12.5","","7.4","","71","","","M","15","","14","","","M","99.51","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 04:00","2019","10","06","04:00","12.5","","8.0","","74","","","M","16","","14","","","M","99.44","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 05:00","2019","10","06","05:00","12.3","","8.7","","79","","","M","15","","10","","","M","99.40","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 06:00","2019","10","06","06:00","12.3","","9.2","","81","","","M","14","","10","","","M","99.30","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 07:00","2019","10","06","07:00","12.7","","9.2","","79","","","M","14","","11","","","M","99.17","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 08:00","2019","10","06","08:00","13.0","","9.4","","79","","","M","18","","13","","","M","99.17","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 09:00","2019","10","06","09:00","12.7","","10.2","","85","","","M","31","","3","","","M","99.23","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 10:00","2019","10","06","10:00","12.2","","10.9","","92","","","M","9","","4","","","M","99.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 11:00","2019","10","06","11:00","12.3","","11.1","","92","","","M","13","","7","","","M","99.25","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 12:00","2019","10","06","12:00","13.0","","12.2","","95","","","M","18","","9","","","M","99.29","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 13:00","2019","10","06","13:00","13.8","","13.1","","95","","","M","17","","13","","","M","99.21","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 14:00","2019","10","06","14:00","15.0","","13.8","","92","","","M","18","","22","","","M","99.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 15:00","2019","10","06","15:00","16.3","","14.2","","87","","","M","20","","21","","","M","99.20","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 16:00","2019","10","06","16:00","17.2","","14.3","","83","","","M","19","","22","","","M","99.15","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 17:00","2019","10","06","17:00","19.3","","14.9","","75","","","M","21","","18","","","M","99.14","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 18:00","2019","10","06","18:00","18.7","","14.0","","74","","","M","22","","20","","","M","99.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 19:00","2019","10","06","19:00","19.2","","14.4","","74","","","M","21","","25","","","M","99.09","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 20:00","2019","10","06","20:00","19.2","","15.0","","76","","","M","21","","13","","","M","99.13","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 21:00","2019","10","06","21:00","20.2","","14.3","","68","","","M","23","","16","","","M","99.13","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 22:00","2019","10","06","22:00","19.2","","9.3","","52","","","M","26","","17","","","M","99.21","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-06 23:00","2019","10","06","23:00","17.6","","9.3","","58","","","M","26","","7","","","M","99.27","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-07 00:00","2019","10","07","00:00","16.4","","9.2","","62","","","M","26","","7","","","M","99.33","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-07 01:00","2019","10","07","01:00","15.2","","8.6","","64","","","M","26","","5","","","M","99.39","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-07 02:00","2019","10","07","02:00","14.7","","8.0","","64","","","M","30","","12","","","M","99.44","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-07 03:00","2019","10","07","03:00","13.3","","7.6","","68","","","M","29","","7","","","M","99.44","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-10-07 04:00","2019","10","07","04:00","12.6","","7.5","","71","","","M","24","","4","","","M","99.44","","","","","","NA"
