"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time (UTC)","Year","Month","Day","Time (UTC)","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Precip. Amount (mm)","Precip. Amount Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 16:00","2019","09","01","16:00","18.6","","13.3","","71","","","M","10","","14","","","M","100.04","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 17:00","2019","09","01","17:00","18.4","","13.7","","73","","","M","10","","16","","","M","99.98","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 18:00","2019","09","01","18:00","18.0","","14.2","","78","","","M","11","","13","","","M","99.96","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 19:00","2019","09","01","19:00","17.6","","15.3","","86","","","M","9","","10","","","M","99.89","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 20:00","2019","09","01","20:00","17.5","","15.6","","88","","","M","11","","13","","","M","99.79","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 21:00","2019","09","01","21:00","17.0","","15.6","","91","","","M","11","","7","","","M","99.75","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 22:00","2019","09","01","22:00","16.8","","15.8","","94","","","M","7","","10","","","M","99.64","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-01 23:00","2019","09","01","23:00","16.8","","15.8","","93","","","M","7","","5","","","M","99.65","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 00:00","2019","09","02","00:00","16.6","","15.6","","94","","","M","9","","8","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 01:00","2019","09","02","01:00","16.1","","15.3","","95","","","M","7","","4","","","M","99.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 02:00","2019","09","02","02:00","16.2","","15.5","","96","","","M","6","","3","","","M","99.50","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 03:00","2019","09","02","03:00","16.5","","15.8","","96","","","M","11","","4","","","M","99.48","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 04:00","2019","09","02","04:00","16.7","","16.1","","96","","","M","14","","3","","","M","99.42","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 05:00","2019","09","02","05:00","16.8","","16.2","","96","","","M","26","","4","","","M","99.38","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 06:00","2019","09","02","06:00","16.8","","16.2","","96","","","M","30","","5","","","M","99.31","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 07:00","2019","09","02","07:00","17.1","","16.1","","94","","","M","31","","5","","","M","99.30","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 08:00","2019","09","02","08:00","16.6","","14.1","","85","","","M","31","","8","","","M","99.25","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 09:00","2019","09","02","09:00","15.9","","14.5","","91","","","M","32","","7","","","M","99.24","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 10:00","2019","09","02","10:00","15.6","","14.5","","93","","","M","34","","7","","","M","99.21","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 11:00","2019","09","02","11:00","15.7","","14.5","","93","","","M","24","","3","","","M","99.24","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 12:00","2019","09","02","12:00","16.2","","13.7","","85","","","M","26","","4","","","M","99.28","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 13:00","2019","09","02","13:00","17.0","","13.8","","81","","","M","27","","7","","","M","99.28","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 14:00","2019","09","02","14:00","18.9","","14.6","","76","","","M","28","","8","","","M","99.27","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 15:00","2019","09","02","15:00","20.9","","15.4","","70","","","M","32","","9","","","M","99.27","","25","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 16:00","2019","09","02","16:00","21.4","","15.1","","67","","","M","35","","11","","","M","99.26","","25","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 17:00","2019","09","02","17:00","22.5","","12.8","","54","","","M","31","","14","","","M","99.24","","25","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 18:00","2019","09","02","18:00","22.8","","13.8","","57","","","M","27","","10","","","M","99.23","","26","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 19:00","2019","09","02","19:00","23.1","","13.8","","55","","","M","27","","6","","","M","99.19","","26","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 20:00","2019","09","02","20:00","23.1","","13.2","","53","","","M","28","","7","","","M","99.17","","26","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 21:00","2019","09","02","21:00","22.7","","13.8","","57","","","M","28","","9","","","M","99.19","","26","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 22:00","2019","09","02","22:00","22.7","","14.7","","60","","","M","33","","15","","","M","99.20","","26","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-02 23:00","2019","09","02","23:00","21.5","","15.1","","66","","","M","34","","17","","","M","99.25","","26","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 00:00","2019","09","03","00:00","19.0","","15.2","","78","","","M","34","","15","","","M","99.29","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 01:00","2019","09","03","01:00","18.3","","15.7","","84","","","M","33","","10","","","M","99.32","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 02:00","2019","09","03","02:00","17.7","","15.8","","89","","","M","32","","10","","","M","99.35","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 03:00","2019","09","03","03:00","17.4","","15.5","","89","","","M","33","","11","","","M","99.43","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 04:00","2019","09","03","04:00","16.9","","14.8","","87","","","M","33","","6","","","M","99.43","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 05:00","2019","09","03","05:00","15.9","","14.5","","91","","","M","33","","5","","","M","99.43","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 06:00","2019","09","03","06:00","15.4","","14.3","","93","","","M","36","","11","","","M","99.44","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 07:00","2019","09","03","07:00","14.5","","14.0","","97","","","M","35","","9","","","M","99.41","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 08:00","2019","09","03","08:00","13.8","","13.4","","98","","","M","4","","4","","","M","99.42","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 09:00","2019","09","03","09:00","13.3","","12.9","","97","","","M","4","","5","","","M","99.45","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 10:00","2019","09","03","10:00","12.8","","12.4","","97","","","M","36","","4","","","M","99.48","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 11:00","2019","09","03","11:00","12.3","","11.7","","96","","","M","4","","3","","","M","99.49","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 12:00","2019","09","03","12:00","13.6","","12.4","","93","","","M","3","","4","","","M","99.50","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 13:00","2019","09","03","13:00","15.2","","13.4","","89","","","M","10","","7","","","M","99.46","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 14:00","2019","09","03","14:00","17.0","","14.7","","86","","","M","10","","10","","","M","99.46","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 15:00","2019","09","03","15:00","18.2","","15.2","","83","","","M","13","","13","","","M","99.39","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 16:00","2019","09","03","16:00","19.7","","15.2","","75","","","M","14","","17","","","M","99.32","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 17:00","2019","09","03","17:00","19.9","","14.9","","73","","","M","15","","17","","","M","99.26","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 18:00","2019","09","03","18:00","19.9","","15.1","","74","","","M","12","","19","","","M","99.14","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 19:00","2019","09","03","19:00","20.3","","15.8","","75","","","M","12","","24","","","M","99.02","","25","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 20:00","2019","09","03","20:00","20.7","","16.5","","77","","","M","12","","30","","","M","98.88","","26","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 21:00","2019","09","03","21:00","19.8","","16.8","","83","","","M","13","","18","","","M","98.88","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 22:00","2019","09","03","22:00","19.9","","17.1","","84","","","M","13","","21","","","M","98.81","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-03 23:00","2019","09","03","23:00","19.8","","17.2","","85","","","M","12","","19","","","M","98.76","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 00:00","2019","09","04","00:00","19.3","","17.6","","90","","","M","13","","16","","","M","98.68","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 01:00","2019","09","04","01:00","19.5","","18.3","","93","","","M","12","","10","","","M","98.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 02:00","2019","09","04","02:00","19.7","","18.6","","94","","","M","21","","5","","","M","98.52","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 03:00","2019","09","04","03:00","20.2","","18.8","","91","","","M","18","","12","","","M","98.45","","27","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 04:00","2019","09","04","04:00","20.3","","19.1","","92","","","M","19","","11","","","M","98.33","","27","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 05:00","2019","09","04","05:00","21.5","","19.1","","86","","","M","22","","12","","","M","98.33","","28","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 06:00","2019","09","04","06:00","21.5","","19.2","","86","","","M","22","","9","","","M","98.29","","28","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 07:00","2019","09","04","07:00","21.2","","19.4","","89","","","M","23","","10","","","M","98.26","","28","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 08:00","2019","09","04","08:00","21.1","","19.1","","88","","","M","25","","11","","","M","98.22","","28","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 09:00","2019","09","04","09:00","20.0","","15.0","","73","","","M","30","","15","","","M","98.28","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 10:00","2019","09","04","10:00","18.5","","13.7","","73","","","M","28","","9","","","M","98.34","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 11:00","2019","09","04","11:00","17.4","","13.3","","76","","","M","28","","13","","","M","98.44","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 12:00","2019","09","04","12:00","18.1","","13.1","","72","","","M","28","","11","","","M","98.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 13:00","2019","09","04","13:00","18.0","","12.4","","70","","","M","28","","18","","","M","98.66","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 14:00","2019","09","04","14:00","17.5","","11.6","","68","","","M","29","","28","","","M","98.78","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 15:00","2019","09","04","15:00","16.9","","11.5","","70","","","M","30","","24","","","M","98.88","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 16:00","2019","09","04","16:00","17.4","","12.0","","70","","","M","29","","14","","","M","98.94","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 17:00","2019","09","04","17:00","18.4","","11.8","","65","","","M","32","","23","","","M","99.02","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 18:00","2019","09","04","18:00","17.8","","11.2","","65","","","M","32","","30","","","M","99.13","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 19:00","2019","09","04","19:00","18.1","","11.3","","64","","","M","29","","17","","","M","99.18","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 20:00","2019","09","04","20:00","18.9","","10.5","","58","","","M","29","","20","","","M","99.25","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 21:00","2019","09","04","21:00","19.2","","11.0","","58","","","M","32","","20","","","M","99.28","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 22:00","2019","09","04","22:00","18.9","","9.8","","55","","","M","33","","19","","","M","99.33","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-04 23:00","2019","09","04","23:00","18.2","","11.0","","62","","","M","32","","17","","","M","99.38","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 00:00","2019","09","05","00:00","16.3","","10.9","","70","","","M","34","","11","","","M","99.47","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 01:00","2019","09","05","01:00","15.5","","10.3","","71","","","M","32","","10","","","M","99.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 02:00","2019","09","05","02:00","14.8","","9.6","","71","","","M","32","","9","","","M","99.59","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 03:00","2019","09","05","03:00","13.6","","9.6","","77","","","M","32","","8","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 04:00","2019","09","05","04:00","12.5","","9.6","","82","","","M","33","","6","","","M","99.60","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 05:00","2019","09","05","05:00","11.2","","9.1","","87","","","M","23","","1","","","M","99.62","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 06:00","2019","09","05","06:00","10.8","","9.2","","90","","","M","33","","7","","","M","99.62","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 07:00","2019","09","05","07:00","10.7","","9.0","","89","","","M","34","","4","","","M","99.60","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 08:00","2019","09","05","08:00","10.5","","9.0","","91","","","M","34","","4","","","M","99.60","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 09:00","2019","09","05","09:00","10.3","","8.7","","90","","","M","33","","5","","","M","99.63","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 10:00","2019","09","05","10:00","10.3","","8.8","","90","","","M","34","","2","","","M","99.68","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 11:00","2019","09","05","11:00","9.0","","7.9","","93","","","M","4","","4","","","M","99.71","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 12:00","2019","09","05","12:00","11.9","","9.4","","85","","","M","5","","2","","","M","99.77","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 13:00","2019","09","05","13:00","15.8","","11.1","","73","","","M","1","","8","","","M","99.80","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 14:00","2019","09","05","14:00","17.4","","10.1","","62","","","M","5","","2","","","M","99.82","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 15:00","2019","09","05","15:00","18.5","","10.3","","59","","","M","29","","5","","","M","99.79","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 16:00","2019","09","05","16:00","19.6","","9.4","","52","","","M","14","","7","","","M","99.77","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 17:00","2019","09","05","17:00","20.4","","8.8","","47","","","M","17","","7","","","M","99.68","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 18:00","2019","09","05","18:00","21.1","","7.9","","42","","","M","8","","5","","","M","99.61","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 19:00","2019","09","05","19:00","22.5","","7.7","","38","","","M","24","","4","","","M","99.57","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 20:00","2019","09","05","20:00","22.6","","9.4","","43","","","M","19","","14","","","M","99.55","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 21:00","2019","09","05","21:00","21.1","","10.0","","49","","","M","15","","19","","","M","99.51","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 22:00","2019","09","05","22:00","20.9","","10.2","","50","","","M","19","","17","","","M","99.49","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-05 23:00","2019","09","05","23:00","19.6","","9.9","","53","","","M","20","","9","","","M","99.50","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 00:00","2019","09","06","00:00","18.1","","9.8","","58","","","M","19","","4","","","M","99.53","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 01:00","2019","09","06","01:00","17.2","","10.5","","64","","","M","8","","7","","","M","99.53","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 02:00","2019","09","06","02:00","16.4","","10.8","","69","","","M","5","","3","","","M","99.48","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 03:00","2019","09","06","03:00","16.1","","11.0","","71","","","M","32","","4","","","M","99.46","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 04:00","2019","09","06","04:00","15.1","","11.3","","78","","","M","2","","3","","","M","99.43","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 05:00","2019","09","06","05:00","15.1","","11.0","","77","","","M","31","","3","","","M","99.41","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 06:00","2019","09","06","06:00","14.6","","10.6","","77","","","M","1","","8","","","M","99.35","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 07:00","2019","09","06","07:00","13.2","","10.6","","84","","","M","1","","3","","","M","99.32","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 08:00","2019","09","06","08:00","12.5","","10.4","","87","","","M","13","","1","","","M","99.30","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 09:00","2019","09","06","09:00","11.7","","9.7","","88","","","M","35","","3","","","M","99.26","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 10:00","2019","09","06","10:00","12.1","","10.1","","87","","","M","12","","5","","","M","99.25","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 11:00","2019","09","06","11:00","12.6","","10.1","","85","","","M","33","","1","","","M","99.22","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 12:00","2019","09","06","12:00","13.1","","10.5","","84","","","M","1","","2","","","M","99.21","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 13:00","2019","09","06","13:00","14.9","","11.0","","77","","","M","10","","7","","","M","99.13","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 14:00","2019","09","06","14:00","17.5","","13.0","","74","","","M","6","","8","","","M","99.11","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 15:00","2019","09","06","15:00","19.4","","13.0","","66","","","M","11","","6","","","M","99.10","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 16:00","2019","09","06","16:00","19.9","","12.1","","60","","","M","7","","7","","","M","99.07","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 17:00","2019","09","06","17:00","19.4","","12.3","","63","","","M","12","","8","","","M","98.99","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 18:00","2019","09","06","18:00","17.6","","13.5","","77","","","M","11","","9","","","M","98.99","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 19:00","2019","09","06","19:00","17.2","","12.8","","75","","","M","10","","1","","","M","98.97","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 20:00","2019","09","06","20:00","16.4","","14.4","","88","","","M","1","","9","","","M","98.91","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 21:00","2019","09","06","21:00","15.9","","13.5","","85","","","M","36","","10","","","M","98.91","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 22:00","2019","09","06","22:00","15.7","","12.9","","83","","","M","3","","12","","","M","98.91","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-06 23:00","2019","09","06","23:00","15.2","","12.5","","84","","","M","35","","12","","","M","98.92","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-07 00:00","2019","09","07","00:00","14.6","","12.7","","88","","","M","1","","9","","","M","98.93","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-07 01:00","2019","09","07","01:00","14.5","","12.3","","86","","","M","1","","9","","","M","98.94","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-07 02:00","2019","09","07","02:00","14.3","","12.0","","86","","","M","33","","12","","","M","98.95","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-07 03:00","2019","09","07","03:00","13.6","","11.9","","90","","","M","34","","8","","","M","98.93","","","","","","NA"
"-79.37","43.86","TORONTO BUTTONVILLE A","6158409","2019-09-07 04:00","2019","09","07","04:00","12.5","","11.3","","92","","","M","35","","7","","","M","98.92","","","","","","NA"
