x,y
1154.6566996326437,773.8706148536876
1191.5198690262007,772.2121647153236
1228.3830384197574,770.5537145769596
1265.2462078133144,768.8952644385956
1302.1093772068712,767.2368143002317
1338.9725466004281,765.5783641618676
1375.835715993985,763.9199140235037
1412.6988853875418,762.2614638851396
1449.5620547810988,760.6030137467757
1486.4252241746558,758.9445636084117
1523.2883935682125,757.2861134700477
1560.1515629617695,755.6276633316837
1597.0147323553265,753.9692131933198
1633.8779017488832,752.3107630549557
1670.7410711424402,750.6523129165918
1707.6042405359972,748.9938627782278
1744.467409929554,747.3354126398638
1781.3305793231107,745.6769625014998
1818.1937487166676,744.0185123631359
1855.0569181102246,742.3600622247718
1891.9200875037814,740.7016120864079
1928.7832568973383,739.0431619480438
1965.6464262908953,737.3847118096799
2002.509595684452,735.7262616713159
2039.372765078009,734.0678115329519
2076.235934471566,732.4093613945879
2113.0991038651227,730.750911256224
2149.9622732586795,729.0924611178599
2186.8254426522367,727.434010979496
2223.6886120457934,725.775560841132
2260.5517814393506,724.117110702768
2297.4149508329074,722.458660564404
2334.278120226464,720.8002104260399
2371.141289620021,719.141760287676
2408.0044590135776,717.483310149312
2444.867628407135,715.824860010948
2481.7307978006916,714.166409872584
2518.5939671942488,712.5079597342201
2555.4571365878055,710.849509595856
2592.3203059813623,709.1910594574921
2629.183475374919,707.5326093191281
2666.046644768476,705.8741591807641
2702.909814162033,704.2157090424001
2739.77298355559,702.5572589040362
2776.636152949147,700.8988087656721
2813.4993223427036,699.2403586273082
2850.3624917362604,697.5819084889442
2887.225661129817,695.9234583505802
2924.0888305233743,694.2650082122162
2960.9519999169315,692.6065580738522
2997.8151693104883,690.9481079354882
3034.678338704045,689.2896577971243
3071.5415080976018,687.6312076587602
3108.4046774911585,685.9727575203963
3145.2678468847157,684.3143073820323
3182.1310162782725,682.6558572436683
3218.9941856718297,680.9974071053043
3255.8573550653864,679.3389569669403
3292.720524458943,677.6805068285763
3329.5836938525,676.0220566902124
3366.446863246057,674.3636065518483
3403.310032639614,672.7051564134844
3440.1732020331706,671.0467062751204
3477.036371426728,669.3882561367564
3513.8995408202845,667.7298059983924
3550.7627102138413,666.0713558600285
3587.6258796073985,664.4129057216644
3624.489049000955,662.7544555833005
3661.352218394512,661.0960054449365
3698.215387788069,659.4375553065724
3735.078557181626,657.7791051682085
3771.9417265751827,656.1206550298446
3808.8048959687394,654.4622048914805
3845.6680653622966,652.8037547531166
3882.5312347558533,651.1453046147525
3919.39440414941,649.4868544763885
3956.2575735429673,647.8284043380246
3993.120742936524,646.1699541996605
4029.983912330081,644.5115040612966
4066.847081723638,642.8530539229325
4103.710251117194,641.1946037845686
4140.573420510751,639.5361536462046
4177.436589904309,637.8777035078406
4214.299759297865,636.2192533694766
4251.162928691422,634.5608032311127
4288.02609808498,632.9023530927486
4324.889267478537,631.2439029543847
4361.752436872093,629.5854528160207
4398.61560626565,627.9270026776567
4435.478775659207,626.2685525392927
4472.341945052764,624.6101024009288
4509.20511444632,622.9516522625647
4546.068283839877,621.2932021242008
4582.931453233434,619.6347519858368
4619.7946226269905,617.9763018474728
4656.657792020548,616.3178517091088
4693.520961414105,614.6594015707449
4730.384130807662,613.0009514323808
4767.247300201219,611.3425012940169
4804.110469594776,609.6840511556529
4840.973638988333,608.0256010172889
