picarro_time,lat_felix_interp,lat_sebastien_interp,lon_felix_interp,lon_sebastien_interp,alt_felix_interp,alt_sebastien_interp
2018-10-13 03:10:50.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:10:52.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:10:55.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:10:56.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:10:59.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:01.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:04.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:05.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:08.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:10.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:13.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:14.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:18.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:19.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:22.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:23.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:26.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:28.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:31.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:32.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:35.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:36.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:39.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:40.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:43.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:45.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:48.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:49.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:52.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:53.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:56.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:11:58.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:01.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:02.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:05.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:06.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:09.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:11.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:14.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:15.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:18.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:19.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:22.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:23.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:26.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:27.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:30.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:32.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:35.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:36.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:39.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:40.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:43.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:44.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:48.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:49.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:52.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:53.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:56.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:12:57.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:00.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:01.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:05.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:06.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:09.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:10.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:13.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:14.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:17.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:18.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:21.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:23.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:26.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:27.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:30.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:31.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:34.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:35.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:38.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:39.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:42.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:44.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:47.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:48.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:51.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:52.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:55.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:56.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:13:59.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:00.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:04.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:05.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:08.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:09.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:12.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:13.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:16.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:18.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:21.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:22.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:25.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:26.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:30.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:31.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:34.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:35.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:38.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:39.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:42.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:43.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:47.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:48.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:51.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:52.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:55.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:14:56.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:00.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:01.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:04.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:05.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:08.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:09.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:12.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:13.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:17.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:18.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:21.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:22.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:25.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:27.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:30.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:31.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:34.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:35.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:39.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:40.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:43.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:44.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:47.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:48.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:51.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:52.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:55.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:15:57.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:00.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:01.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:04.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:05.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:08.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:09.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:12.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:14.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:17.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:18.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:21.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:22.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:25.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:26.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:29.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:31.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:34.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:35.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:38.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:39.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:43.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:44.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:47.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:48.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:51.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:52.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:56.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:16:57.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:00.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:01.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:04.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:05.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:09.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:10.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:13.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:14.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:17.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:18.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:21.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:23.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:26.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:27.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:30.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:31.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:34.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:35.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:39.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:40.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:43.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:44.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:47.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:49.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:52.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:53.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:56.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:17:57.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:01.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:02.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:05.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:06.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:09.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:10.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:13.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:15.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:17.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:18.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:22.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:23.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:26.300,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:27.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:30.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:31.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:34.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:35.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:39.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:40.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:43.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:44.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:47.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:48.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:51.800,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:52.900,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:56.100,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:18:57.200,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:19:00.400,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:19:01.500,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:19:04.600,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:19:05.700,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:19:09.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
2018-10-13 03:19:10.000,43.659061,43.6590967420489,-79.398461,-79.3983077723533,68.23291015625,111.0
