EPOCH_TIME ALARM_STATUS INST_STATUS CavityPressure CavityTemp DasTemp EtalonTemp WarmBoxTemp species MPVPosition OutletValve solenoid_valves C2H2 CH4 H2O GPS_ABS_LAT GPS_ABS_LONG WS_PRESSURE WS_REL_HUMIDITY WS_TEMP WS_WIND_DIRECTION WS_WIND_SPEED GPS_FIT WS_WIND_LON WS_WIND_LAT WS_COS_HEADING WS_SIN_HEADING CAR_SPEED
1539400201.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 419.925118212 1.96927988684 0.98308563013 43.8817263542 -79.5185406357 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400202.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 419.925118212 1.96876842207 0.98308563013 43.8818842499 -79.5185808325 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400205.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.588200171 1.96876842207 0.98308563013 43.8823163732 -79.5186910573 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400207.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.588200171 1.97209155057 0.98308563013 43.8824900268 -79.5187325366 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400210.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 417.126743982 1.97209155057 0.98308563013 43.8829246786 -79.5188409208 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400211.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 417.126743982 2.04342490702 0.98308563013 43.8831297419 -79.5188928782 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400215.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.540228002 2.04342490702 0.98308563013 43.8836006541 -79.5190045461 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400216.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.540228002 1.97604082651 0.98308563013 43.8837677388 -79.5190441869 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400219.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.454958741 1.97604082651 0.98308563013 43.8842184506 -79.5191528387 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400220.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.454958741 1.98059306566 0.98308563013 43.8844036181 -79.5191987492 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400224.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.121340918 1.98059306566 0.98308563013 43.8848456182 -79.5193074597 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400225.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.121340918 1.97716854537 0.98308563013 43.885031076 -79.5193528707 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400228.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 415.743344962 1.97716854537 0.98308563013 43.8854681421 -79.5194590967 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400229.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 415.743344962 1.97750602107 0.98308563013 43.8856507941 -79.5195033909 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400232.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 418.65049273 1.97750602107 0.98308563013 43.886101149 -79.5195752727 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400234.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 418.65049273 1.97166347088 0.98308563013 43.8862581629 -79.5195968267 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400237.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.238073364 1.97166347088 0.98308563013 43.8865647842 -79.5196391609 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400238.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.238073364 1.97689304528 0.98308563013 43.8866893491 -79.5196563592 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400241.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.135204267 1.97689304528 0.98308563013 43.8869210947 -79.5196545795 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400243.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.135204267 1.97257368092 0.98308563013 43.8869758369 -79.5196106751 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400246.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.433883168 1.97257368092 0.98308563013 43.8870418067 -79.5193310212 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400247.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.433883168 1.97480920717 0.98308563013 43.8870486966 -79.5191873889 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400250.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 417.537026627 1.97480920717 0.98308563013 43.8870839572 -79.518765421 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400252.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 417.537026627 1.97335225665 0.98308563013 43.8870995454 -79.5186029021 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400255.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.736499377 1.97335225665 0.98308563013 43.8871504068 -79.5182288472 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400256.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.736499377 1.97036927017 0.98308563013 43.8871717472 -79.5180885047 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400259.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 415.954020958 1.97036927017 0.98308563013 43.8872255087 -79.5177582746 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400261.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 415.954020958 1.97353438946 0.98308563013 43.8872456308 -79.517632965 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400264.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.899879678 1.97353438946 0.98308563013 43.8872862607 -79.5173808374 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400265.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.899879678 1.97143581271 0.98308563013 43.8872842994 -79.5173525317 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400268.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.272888415 1.97143581271 0.98308563013 43.8872966727 -79.5172402595 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400270.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.272888415 1.97212762218 0.98308563013 43.8873090729 -79.5171774521 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400273.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 415.356619229 1.97212762218 0.98308563013 43.8873666767 -79.5169270747 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400274.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 415.356619229 1.97177976639 0.98308563013 43.8873984357 -79.5167928302 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400278.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.15781994 1.97149535132 0.96909509891 43.8874736046 -79.5164340092 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400279.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.15781994 1.96848877743 0.96909509891 43.887497162 -79.516310875 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400282.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 413.710053963 1.96848877743 0.96909509891 43.887580147 -79.5159491414 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400283.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 413.710053963 1.9721495786 0.96909509891 43.8876146972 -79.5158055257 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400286.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.88306908 1.9721495786 0.96909509891 43.8877035921 -79.5154140669 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400288.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.88306908 1.97484788494 0.96909509891 43.8877381962 -79.5152603333 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400291.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.041332224 1.97484788494 0.96909509891 43.8878178578 -79.5149057034 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400292.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 416.041332224 1.975536377 0.96909509891 43.887851201 -79.5147528802 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400295.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.831251407 1.975536377 0.96909509891 43.8879214246 -79.5144386217 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400296.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.831251407 1.96871736402 0.96909509891 43.8879431714 -79.5143381227 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1539400299.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 414.74070809 1.96871736402 0.96909509891 43.8879700061 -79.5141858403 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
