EPOCH_TIME ALARM_STATUS INST_STATUS CavityPressure CavityTemp DasTemp EtalonTemp WarmBoxTemp species MPVPosition OutletValve solenoid_valves C2H2 CH4 H2O GPS_ABS_LAT GPS_ABS_LONG WS_PRESSURE WS_REL_HUMIDITY WS_TEMP WS_WIND_DIRECTION WS_WIND_SPEED GPS_FIT WS_WIND_LON WS_WIND_LAT WS_COS_HEADING WS_SIN_HEADING CAR_SPEED
1534385611.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 402.11734532 1.9136927108 2.2852154873 43.792482242 -79.4736440666 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385615.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 402.37108186 1.9228061993 2.3008055311 43.7926104013 -79.473732831 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385622.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 396.18699671 1.9285360397 2.3023067836 43.7929262314 -79.4740645867 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385627.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 395.3218952 1.9379643167 2.2918798534 43.7931429874 -79.4742406905 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385643.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 395.86486518 1.9544568664 2.297164475 43.793290006 -79.474298358 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385658.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 408.24802996 1.967946264 2.3245040758 43.793290006 -79.474298358 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385671.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 398.98139129 1.9746120534 2.335321615 43.793290006 -79.474298358 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385691.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 531.70052931 2.0179148889 2.3315216176 43.793290006 -79.474298358 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385718.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 428.34950231 1.989744166 2.3536892928 43.793290006 -79.474298358 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385735.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 398.54951824 1.9832900054 2.3079158868 43.793290006 -79.474298358 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385758.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 401.27667832 1.9832610273 2.3224525554 43.793290006 -79.474298358 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385787.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 407.43780143 1.9911423267 2.3506418163 43.793460913 -79.4744242541 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385796.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 395.19528594 1.9822378713 2.3312036506 43.7936690357 -79.4749637134 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1534385799.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 394.48161891 1.9822761232 2.3350754943 43.7937367614 -79.4751222152 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
