time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-10-13T04:00:01.391Z,43.901552,-79.444437,224.3043212890625,6.432,170.8,10.08,14,gps,,,,-41.8,,,,80,
2018-10-13T04:00:04.717Z,43.901241,-79.444321,223.6422119140625,7.504,169.7,10.53,17,gps,,,,-41.8,,,,80,
2018-10-13T04:00:07.974Z,43.900906,-79.444209,221.0584716796875,6.432,170.5,10.87,17,gps,,,,-41.8,,,,80,
2018-10-13T04:00:11.258Z,43.900590,-79.444147,220.4527587890625,7.504,171.0,10.7,18,gps,,,,-41.8,,,,80,
2018-10-13T04:00:14.540Z,43.900269,-79.444062,216.9071044921875,7.504,169.5,10.76,17,gps,,,,-41.8,,,,80,
2018-10-13T04:00:17.807Z,43.899975,-79.443997,216.08056640625,6.432,169.9,10.02,17,gps,,,,-41.8,,,,80,
2018-10-13T04:00:21.136Z,43.899624,-79.443922,222.1513671875,5.36,171.6,10.14,18,gps,,,,-41.8,,,,80,
2018-10-13T04:00:24.415Z,43.899322,-79.443877,219.767822265625,5.36,170.8,9.97,17,gps,,,,-41.8,,,,80,
2018-10-13T04:00:27.726Z,43.899040,-79.443800,222.5540771484375,5.36,170.1,10.23,16,gps,,,,-41.8,,,,80,
2018-10-13T04:00:31.010Z,43.898733,-79.443814,214.4212646484375,5.36,170.9,10.58,18,gps,,,,-41.8,,,,80,
2018-10-13T04:00:34.250Z,43.898473,-79.443608,220.83697509765625,5.36,167.8,10.93,18,gps,,,,-41.8,,,,80,
2018-10-13T04:00:37.577Z,43.898087,-79.443539,217.9747314453125,5.36,169.7,11.33,17,gps,,,,-41.8,,,,80,
2018-10-13T04:00:40.869Z,43.897771,-79.443469,215.73980712890625,5.36,169.6,11.16,18,gps,,,,-41.8,,,,80,
2018-10-13T04:00:43.625Z,43.897611,-79.442921,,20.532,,,0,network,,,,,,,,80,
2018-10-13T04:00:46.981Z,43.897195,-79.443247,209.8900146484375,6.432,167.0,10.92,19,gps,,,,-41.8,,,,80,
2018-10-13T04:00:50.238Z,43.896864,-79.443208,207.05950927734375,5.36,168.4,10.97,16,gps,,,,-41.8,,,,80,
2018-10-13T04:00:43.625Z,43.897611,-79.442921,,20.532,,,0,network,,,,,,,,80,
2018-10-13T04:00:55.730Z,43.896353,-79.443067,214.96844482421875,5.36,169.9,9.61,16,gps,,,,-41.8,,,,80,
2018-10-13T04:00:58.975Z,43.896086,-79.443038,213.3946533203125,7.504,170.4,8.22,18,gps,,,,-41.8,,,,80,
2018-10-13T04:01:02.214Z,43.895830,-79.442984,210.51220703125,4.288,170.8,7.9,18,gps,,,,-41.8,,,,80,
2018-10-13T04:01:05.503Z,43.895626,-79.442960,216.4266357421875,4.288,162.8,8.1,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:08.766Z,43.895369,-79.442873,216.28070068359375,4.288,166.4,8.74,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:12.039Z,43.895097,-79.442785,216.210205078125,4.288,169.5,8.81,18,gps,,,,-41.8,,,,80,
2018-10-13T04:01:15.292Z,43.894844,-79.442724,211.1888427734375,4.288,170.3,7.65,18,gps,,,,-41.8,,,,80,
2018-10-13T04:01:18.553Z,43.894604,-79.442661,210.5648193359375,4.288,173.9,9.56,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:21.808Z,43.894310,-79.442623,212.99761962890625,5.36,174.0,10.71,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:25.075Z,43.893980,-79.442550,213.04833984375,4.288,174.1,11.26,17,gps,,,,-41.8,,,,80,
2018-10-13T04:01:28.361Z,43.893653,-79.442511,210.48583984375,5.36,170.1,10.73,17,gps,,,,-41.8,,,,80,
2018-10-13T04:01:31.675Z,43.893372,-79.442488,209.212158203125,5.36,171.6,9.89,17,gps,,,,-41.8,,,,80,
2018-10-13T04:01:34.951Z,43.893111,-79.442400,206.89056396484375,4.288,167.8,6.54,17,gps,,,,-41.8,,,,80,
2018-10-13T04:01:38.210Z,43.893002,-79.442355,204.26177978515625,7.504,167.7,1.17,18,gps,,,,-41.8,,,,80,
2018-10-13T04:01:41.456Z,43.893009,-79.442296,204.61669921875,6.432,119.9,0.49,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:44.674Z,43.893016,-79.442326,203.1800537109375,5.36,,0.0,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:47.948Z,43.893027,-79.442348,204.74078369140625,5.36,,0.0,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:51.216Z,43.893025,-79.442342,204.9237060546875,4.288,,0.0,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:54.508Z,43.893029,-79.442336,205.71240234375,3.216,,0.0,19,gps,,,,-41.8,,,,80,
2018-10-13T04:01:57.774Z,43.893025,-79.442337,206.85040283203125,3.216,,0.0,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:01.042Z,43.892816,-79.442316,206.80645751953125,3.216,171.1,7.57,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:04.249Z,43.892575,-79.442277,210.02392578125,3.216,170.1,9.32,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:07.489Z,43.892263,-79.442216,211.8258056640625,3.216,169.7,10.22,17,gps,,,,-41.8,,,,80,
2018-10-13T04:02:13.785Z,43.891639,-79.442052,217.45684814453125,3.216,169.4,10.43,18,gps,,,,-41.8,,,,80,
2018-10-13T04:02:17.041Z,43.891339,-79.441950,215.01239013671875,3.216,169.2,10.06,17,gps,,,,-41.8,,,,80,
2018-10-13T04:02:20.298Z,43.891067,-79.441940,217.9676513671875,3.216,167.6,9.77,17,gps,,,,-41.8,,,,80,
2018-10-13T04:02:23.544Z,43.890812,-79.441852,217.5721435546875,4.288,163.6,9.9,17,gps,,,,-41.8,,,,80,
2018-10-13T04:02:26.746Z,43.890480,-79.441738,216.16015625,4.288,168.9,10.44,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:30.009Z,43.890228,-79.441634,219.90447998046875,5.36,170.2,9.64,18,gps,,,,-41.8,,,,80,
2018-10-13T04:02:33.313Z,43.890000,-79.441622,217.24517822265625,4.288,172.6,6.3,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:36.613Z,43.889855,-79.441627,219.77581787109375,5.36,176.7,2.46,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:39.904Z,43.889804,-79.441643,217.2166748046875,8.576,173.3,0.19,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:43.222Z,43.889792,-79.441646,212.9921875,9.648001,,0.0,19,gps,,,,-41.8,,,,80,
2018-10-13T04:02:48.000Z,43.889825,-79.441609,219.89190673828125,9.648001,,0.0,0,gps,,,,-41.8,,,,80,
2018-10-13T04:02:50.748Z,43.889823,-79.441579,220.92236328125,7.504,,0.0,17,gps,0.6,0.8,1.0,-41.8,,,,80,
2018-10-13T04:02:53.421Z,43.889156,-79.442007,205.3000030517578,23.258,,,0,network,,,,,,,,80,
2018-10-13T04:02:56.808Z,43.889812,-79.441588,212.1634521484375,9.648001,,0.0,19,gps,,,,-41.8,,,,80,
2018-10-13T04:03:00.302Z,43.889813,-79.441599,215.32275390625,7.504,,0.0,17,gps,,,,-41.8,,,,80,
2018-10-13T04:02:53.421Z,43.889156,-79.442007,205.3000030517578,23.258,,,0,network,,,,,,,,80,
2018-10-13T04:03:05.820Z,43.889619,-79.441558,212.84130859375,7.504,170.6,6.92,17,gps,,,,-41.8,,,,80,
2018-10-13T04:03:09.103Z,43.889369,-79.441500,215.4979248046875,6.432,168.1,8.95,18,gps,,,,-41.8,,,,80,
2018-10-13T04:03:12.374Z,43.889102,-79.441438,212.84033203125,5.36,166.9,9.35,19,gps,,,,-41.8,,,,80,
2018-10-13T04:03:15.641Z,43.888803,-79.441338,216.0626220703125,5.36,168.4,10.47,19,gps,,,,-41.8,,,,80,
