time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-08-30T14:41:56.000Z,43.780948,-79.467614,211.0672607421875,17.152,263.0,0.43,0,gps,,,,,,,,62,
2018-08-30T14:41:58.674Z,43.780949,-79.467630,210.9671630859375,9.648001,288.6,0.5,12,gps,0.9,0.9,1.3,-41.9,,,,62,
2018-08-30T14:42:01.841Z,43.780946,-79.467630,209.93096923828125,8.576,139.0,0.32,12,gps,,,,-41.9,,,,62,
2018-08-30T14:42:06.000Z,43.780944,-79.467664,192.797119140625,8.576,103.7,1.03,0,gps,,,,-41.9,,,,62,
2018-08-30T14:42:08.666Z,43.780919,-79.467681,192.2457275390625,6.432,,0.0,10,gps,1.0,0.9,1.3,-41.9,,,,62,
2018-08-30T14:42:11.854Z,43.780916,-79.467677,194.608642578125,6.432,,0.0,10,gps,,,,-41.9,,,,62,
2018-08-30T14:42:15.014Z,43.780912,-79.467651,194.7982177734375,7.504,,0.0,8,gps,,,,-41.9,,,,62,
2018-08-30T14:42:18.191Z,43.780946,-79.467625,190.20391845703125,6.432,347.7,4.49,7,gps,,,,-41.9,,,,62,
2018-08-30T14:42:21.340Z,43.781095,-79.467682,178.377197265625,6.432,345.8,4.61,10,gps,,,,-41.9,,,,62,
2018-08-30T14:42:24.536Z,43.781312,-79.467868,180.8226318359375,5.36,337.6,6.48,11,gps,,,,-41.9,,,,62,
2018-08-30T14:42:27.698Z,43.781367,-79.467844,199.30126953125,7.504,340.9,5.12,9,gps,,,,-41.9,,,,62,
2018-08-30T14:42:30.879Z,43.781519,-79.467901,201.01220703125,6.432,347.8,5.64,10,gps,,,,-41.9,,,,62,
2018-08-30T14:42:34.066Z,43.781777,-79.467921,187.79840087890625,5.36,350.1,6.27,9,gps,,,,-41.9,,,,62,
2018-08-30T14:42:37.262Z,43.781967,-79.468027,180.9598388671875,6.432,347.9,4.92,13,gps,,,,-41.9,,,,62,
2018-08-30T14:42:40.420Z,43.782151,-79.468041,183.084716796875,5.36,354.2,6.66,13,gps,,,,-41.9,,,,62,
2018-08-30T14:42:43.570Z,43.782349,-79.468136,178.1063232421875,6.432,346.6,7.24,11,gps,,,,-41.9,,,,62,
2018-08-30T14:42:48.000Z,43.782814,-79.468216,173.31866455078125,10.72,344.5,6.96,0,gps,,,,-41.9,,,,62,
2018-08-30T14:42:50.660Z,43.782941,-79.468297,176.8375244140625,8.576,319.2,5.94,16,gps,0.7,0.7,0.9,-41.9,,,,62,
2018-08-30T14:42:53.806Z,43.782959,-79.468466,176.17218017578125,6.432,256.6,4.61,16,gps,,,,-41.9,,,,62,
2018-08-30T14:42:57.028Z,43.782851,-79.468726,170.6134033203125,7.504,240.5,7.63,14,gps,,,,-41.9,,,,61,
2018-08-30T14:43:00.258Z,43.782769,-79.468960,165.6883544921875,8.576,248.6,5.23,13,gps,,,,-41.9,,,,61,
2018-08-30T14:43:03.454Z,43.782735,-79.469053,161.05743408203125,6.432,249.4,1.04,12,gps,,,,-41.9,,,,61,
2018-08-30T14:43:06.665Z,43.782719,-79.469155,163.23480224609375,6.432,249.2,4.68,13,gps,,,,-41.9,,,,61,
2018-08-30T14:43:09.822Z,43.782692,-79.469397,162.58026123046875,6.432,241.5,4.53,14,gps,,,,-41.9,,,,61,
2018-08-30T14:43:13.144Z,43.782610,-79.469522,160.8990478515625,5.36,199.7,2.8,14,gps,,,,-41.9,,,,61,
2018-08-30T14:43:16.364Z,43.782472,-79.469540,163.640625,6.432,165.8,4.81,14,gps,,,,-41.9,,,,61,
2018-08-30T14:43:19.572Z,43.782297,-79.469492,162.74517822265625,6.432,168.6,6.3,14,gps,,,,-41.9,,,,61,
2018-08-30T14:43:22.910Z,43.782097,-79.469432,162.0262451171875,7.504,166.7,6.93,11,gps,,,,-41.9,,,,61,
2018-08-30T14:43:26.109Z,43.781897,-79.469343,160.10858154296875,5.36,164.8,7.34,12,gps,,,,-41.9,,,,61,
2018-08-30T14:43:29.342Z,43.781677,-79.469279,160.130126953125,7.504,169.1,6.87,14,gps,,,,-41.9,,,,61,
