time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-12-04T22:46:59.000Z,43.659061,-79.398461,68.23291015625,7.504,,0.0,0,gps,,,,,,,,70,
2018-12-04T22:47:04.443Z,43.659069,-79.398498,117.7491455078125,5.36,,0.0,0,gps,,,,,,,,70,
2018-12-04T22:47:08.000Z,43.659109,-79.398490,103.13037109375,7.504,,0.0,8,gps,,,,,,,,70,
2018-12-04T22:47:11.000Z,43.659140,-79.398458,85.84271240234375,7.504,,0.0,11,gps,,,,,,,,70,
2018-12-04T22:47:14.000Z,43.659144,-79.398450,81.36962890625,6.432,,0.0,12,gps,,,,,,,,70,
2018-12-04T22:47:17.000Z,43.659145,-79.398454,87.8624267578125,6.432,,0.0,13,gps,,,,,,,,70,
2018-12-04T22:47:20.000Z,43.659149,-79.398457,86.56610107421875,6.432,325.7,0.72,13,gps,,,,,,,,70,
2018-12-04T22:47:23.000Z,43.659124,-79.398481,82.65673828125,6.432,,0.0,13,gps,,,,,,,,70,
2018-12-04T22:47:26.000Z,43.659099,-79.398511,80.35784912109375,6.432,,0.0,12,gps,,,,,,,,70,
2018-12-04T22:47:29.000Z,43.659084,-79.398525,78.53973388671875,4.288,,0.0,10,gps,,,,,,,,70,
2018-12-04T22:47:32.000Z,43.659077,-79.398528,77.6552734375,4.288,,0.0,10,gps,,,,,,,,70,
2018-12-04T22:47:35.000Z,43.659077,-79.398529,77.8363037109375,4.288,,0.0,11,gps,,,,,,,,70,
2018-12-04T22:47:36.884Z,43.659089,-79.398745,68.5,20.092,,,0,network,,,,,,,,70,
2018-12-04T22:47:40.000Z,43.659077,-79.398530,73.33673095703125,3.216,,0.0,11,gps,,,,,,,,70,
2018-12-04T22:47:43.000Z,43.659077,-79.398530,75.65264892578125,3.216,,0.0,12,gps,,,,,,,,70,
2018-12-04T22:47:46.000Z,43.659081,-79.398530,77.0103759765625,3.216,356.2,0.46,12,gps,,,,,,,,70,
2018-12-04T22:47:49.000Z,43.659134,-79.398548,79.3592529296875,3.216,335.4,2.65,13,gps,,,,,,,,70,
2018-12-04T22:47:52.000Z,43.659289,-79.398607,82.60321044921875,3.216,338.4,5.2,13,gps,,,,,,,,70,
2018-12-04T22:47:55.000Z,43.659452,-79.398684,83.5819091796875,3.216,344.1,6.58,13,gps,,,,,,,,70,
2018-12-04T22:47:56.850Z,43.659524,-79.398777,70.0,19.598,,,0,network,,,,,,,,70,
2018-12-04T22:48:00.000Z,43.659732,-79.398781,81.84454345703125,3.216,345.9,6.18,16,gps,,,,,,,,70,
2018-12-04T22:48:03.000Z,43.659883,-79.398822,83.38323974609375,3.216,343.7,4.93,15,gps,,,,,,,,70,
2018-12-04T22:48:06.000Z,43.659927,-79.398849,82.6824951171875,3.216,345.6,0.23,15,gps,,,,,,,,70,
2018-12-04T22:48:07.849Z,43.659850,-79.398768,,19.063,,,0,network,,,,,,,,70,
2018-12-04T22:48:11.000Z,43.659941,-79.398867,82.96429443359375,3.216,344.4,0.99,14,gps,,,,,,,,70,
2018-12-04T22:48:14.000Z,43.660000,-79.398836,79.1019287109375,4.288,6.8,2.07,16,gps,,,,,,,,70,
2018-12-04T22:48:17.000Z,43.660059,-79.398744,75.28692626953125,3.216,50.7,3.36,16,gps,,,,,,,,70,
2018-12-04T22:48:18.863Z,43.660152,-79.398660,72.30000305175781,20.374,,,0,network,,,,,,,,70,
2018-12-04T22:48:22.000Z,43.660111,-79.398470,74.736083984375,4.288,76.9,3.63,15,gps,,,,,,,,70,
2018-12-04T22:48:25.000Z,43.660129,-79.398261,74.834716796875,4.288,74.4,5.19,15,gps,,,,,,,,70,
2018-12-04T22:48:28.000Z,43.660169,-79.398102,74.54827880859375,3.216,73.9,4.4,16,gps,,,,,,,,70,
2018-12-04T22:48:31.000Z,43.660175,-79.398016,74.8311767578125,3.216,74.7,1.41,16,gps,,,,,,,,70,
2018-12-04T22:48:34.000Z,43.660178,-79.398037,73.4166259765625,3.216,,0.0,13,gps,,,,,,,,70,
2018-12-04T22:48:37.000Z,43.660181,-79.398042,71.25347900390625,3.216,,0.0,13,gps,,,,,,,,70,
2018-12-04T22:48:38.871Z,43.660263,-79.398761,72.30000305175781,20.0,,,0,network,,,,,,,,70,
2018-12-04T22:48:42.000Z,43.660214,-79.397942,72.13592529296875,4.288,67.3,3.5,13,gps,,,,,,,,70,
2018-12-04T22:48:45.000Z,43.660297,-79.397739,72.02117919921875,4.288,68.4,6.33,14,gps,,,,,,,,70,
2018-12-04T22:48:48.000Z,43.660342,-79.397497,72.5323486328125,4.288,74.6,6.3,14,gps,,,,,,,,70,
2018-12-04T22:48:49.844Z,43.660433,-79.397309,72.30000305175781,20.1,,,0,network,,,,,,,,70,
2018-12-04T22:48:53.000Z,43.660387,-79.397233,75.76513671875,3.216,71.4,3.0,14,gps,,,,,,,,70,
2018-12-04T22:48:56.000Z,43.660359,-79.397220,78.50714111328125,3.216,76.4,0.32,14,gps,,,,,,,,70,
2018-12-04T22:48:59.000Z,43.660362,-79.397143,81.89923095703125,3.216,75.1,2.09,15,gps,,,,,,,,70,
2018-12-04T22:49:00.880Z,43.660427,-79.397017,72.0,20.846,,,0,network,,,,,,,,70,
2018-12-04T22:49:04.000Z,43.660368,-79.397094,81.73565673828125,3.216,52.0,2.01,14,gps,,,,,,,,70,
2018-12-04T22:49:07.000Z,43.660413,-79.397051,86.6668701171875,3.216,40.9,1.08,14,gps,,,,,,,,70,
2018-12-04T22:49:10.000Z,43.660417,-79.397056,88.04791259765625,3.216,,0.0,14,gps,,,,,,,,70,
2018-12-04T22:49:11.861Z,43.660498,-79.397261,72.30000305175781,22.546,,,0,network,,,,,,,,70,
