time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-08-16T01:54:53.000Z,43.783119,-79.468935,160.197448730469,13.936001,17,0.76,0,gps,98,,,,,,,,
2018-08-16T01:56:27.000Z,43.782993,-79.469462,124.197509765625,13.936001,223.1,4.16,0,gps,0.8,1.2,1.4,-41.9,97,,,,
2018-08-16T01:57:52.000Z,43.781226,-79.469196,142.616088867188,9.648001,176,5.9,0,gps,0.7,0.7,1,-41.9,97,,,,
2018-08-16T01:59:09.000Z,43.784467,-79.470048,171.8046875,13.936001,1.4,10.66,0,gps,0.9,0.9,1.2,-41.9,97,,,,
2018-08-16T02:00:53.000Z,43.78738,-79.470252,142.083435058594,13.936001,307.4,3.14,0,gps,0.8,0.7,1.1,-41.9,97,,,,
2018-08-16T02:02:29.000Z,43.787528,-79.470784,30.8773803710937,10.72,0,0,gps,0.6,0.7,0.9,-41.9,97,,,,,
2018-08-16T02:04:10.000Z,43.787704,-79.471036,-11.2256469726563,17.152,0,0,gps,0.8,0.8,1.1,-41.9,97,,,,,
2018-08-16T02:05:54.000Z,43.787417,-79.470906,199.413024902344,7.504,119.8,0.35,0,gps,0.8,0.8,1.1,-41.9,97,,,,
2018-08-16T02:07:10.641Z,43.787723,-79.469778,24.994,0,network,97,,,,,,,,,,,
2018-08-16T02:08:27.000Z,43.78878,-79.471154,160.10595703125,11.792,281.6,0.75,0,gps,0.8,0.7,1.1,-41.9,97,,,,
2018-08-16T02:09:30.000Z,43.791251,-79.47105,151.713439941406,10.72,349.3,13.53,0,gps,1.3,0.8,1.5,-41.9,97,,,,
2018-08-16T02:10:41.000Z,43.792402,-79.472607,126.822570800781,11.792,333.2,0.46,0,gps,0.9,0.8,1.2,-41.9,97,,,,
2018-08-16T02:11:45.000Z,43.79249,-79.472345,112.764892578125,18.224,0,0,gps,0.9,0.8,1.2,-41.9,97,,,,,
2018-08-16T02:13:44.000Z,43.793119,-79.474205,145.64453125,31.088001,326.4,5.55,8,gps,-41.9,96,,,,,,,
2018-08-16T02:15:11.000Z,43.793502,-79.474372,163.626342773438,7.504,173.9,0.29,0,gps,-41.9,96,,,,,,,
2018-08-16T02:16:16.977Z,43.793436,-79.474129,155.199996948242,21.458,0,network,96,,,,,,,,,,
2018-08-16T02:17:43.000Z,43.793171,-79.47674,147.028869628906,11.792,98.1,4.18,0,gps,0.9,0.8,1.2,-41.9,96,,,,
2018-08-16T02:19:04.000Z,43.792292,-79.471481,184.306884765625,16.08,0,0,gps,0.6,0.7,0.9,-41.9,96,,,,,
2018-08-16T02:20:39.000Z,43.798597,-79.472735,107.64404296875,19.296001,350.8,14.03,0,gps,0.7,0.7,1,-41.9,96,,,,
2018-08-16T02:21:41.000Z,43.805767,-79.474475,174.615966796875,12.864,351.1,12.41,0,gps,0.6,0.7,0.9,-41.9,96,,,,
2018-08-16T02:22:47.000Z,43.813378,-79.476089,169.808654785156,12.864,351.1,13.62,0,gps,0.6,0.7,1,-41.9,96,,,,
2018-08-16T02:24:26.125Z,43.825183,-79.478693,215.962219238281,5.36,349,11.91,17,gps,0.6,0.7,0.9,-41.9,95,,,,
2018-08-16T02:25:36.789Z,43.830146,-79.480183,25.618,0,network,95,,,,,,,,,,,
2018-08-16T02:26:41.000Z,43.837906,-79.481891,190.212524414063,11.792,349.6,12.6,0,gps,-41.9,95,,,,,,,
2018-08-16T02:28:17.000Z,43.844702,-79.483411,202.12353515625,10.72,350.8,13.78,0,gps,0.6,0.7,0.9,-41.9,95,,,,
2018-08-16T02:29:20.000Z,43.852668,-79.485365,175.856506347656,15.008,350.1,16.45,0,gps,0.7,0.7,1,-41.9,95,,,,
