time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-10-03T18:23:26.000Z,43.781183,-79.468294,0.904693603515625,22.512001,344.4,0.42,0,gps,,,,,,,,100,
2018-10-03T18:23:32.000Z,43.781193,-79.468352,5.798736572265625,23.584,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:23:37.000Z,43.781127,-79.468356,12.436767578125,21.44,,0.0,0,gps,1.1,0.8,1.4,-41.9,,,,100,
2018-10-03T18:23:42.000Z,43.781114,-79.468353,17.28082275390625,17.152,,0.0,0,gps,1.1,0.8,1.4,-41.9,,,,100,
2018-10-03T18:23:46.000Z,43.781108,-79.468358,17.9344482421875,15.008,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:23:50.000Z,43.781110,-79.468349,18.30908203125,15.008,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:23:54.000Z,43.781112,-79.468345,18.5302734375,19.296001,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:23:59.000Z,43.781115,-79.468340,18.7252197265625,17.152,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:24:03.000Z,43.781114,-79.468339,18.79595947265625,17.152,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:24:07.000Z,43.781114,-79.468339,18.87042236328125,17.152,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:24:11.000Z,43.781113,-79.468339,18.92254638671875,15.008,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:24:15.000Z,43.781096,-79.468298,22.25469970703125,12.864,108.7,0.53,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:24:19.000Z,43.781098,-79.468226,30.5516357421875,16.08,42.7,0.3,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:24:23.000Z,43.781106,-79.468201,39.276123046875,17.152,333.9,0.24,0,gps,1.3,0.9,1.6,-41.9,,,,100,
2018-10-03T18:24:31.000Z,43.781065,-79.468076,61.76605224609375,13.936001,,0.0,10,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:24:35.000Z,43.781037,-79.468012,68.072021484375,12.864,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:24:39.000Z,43.781018,-79.467991,70.03497314453125,11.792,,0.0,0,gps,1.0,0.8,1.2,-41.9,,,,100,
2018-10-03T18:24:43.000Z,43.781022,-79.467971,70.86102294921875,11.792,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:24:47.000Z,43.781025,-79.467984,70.399169921875,11.792,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:24:51.000Z,43.781019,-79.467971,73.20269775390625,11.792,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:24:55.000Z,43.781022,-79.467949,75.87542724609375,10.72,,0.0,0,gps,1.2,0.9,1.5,-41.9,,,,100,
2018-10-03T18:24:57.976Z,43.781024,-79.467944,76.0341796875,9.648001,,0.0,9,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:25:02.000Z,43.781024,-79.467943,76.10186767578125,11.792,,0.0,0,gps,,,,-41.9,,,,100,
2018-10-03T18:25:06.000Z,43.781023,-79.467943,76.1678466796875,11.792,,0.0,0,gps,1.4,0.9,1.7,-41.9,,,,100,
2018-10-03T18:25:10.000Z,43.781023,-79.467943,76.46875,11.792,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:25:14.000Z,43.781023,-79.467943,76.6029052734375,12.864,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:25:18.000Z,43.781023,-79.467942,76.77325439453125,11.792,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:25:22.000Z,43.781022,-79.467942,76.911376953125,10.72,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:25:26.000Z,43.781022,-79.467941,77.068359375,9.648001,,0.0,0,gps,1.2,0.9,1.6,-41.9,,,,100,
2018-10-03T18:25:28.685Z,43.781022,-79.467941,77.1309814453125,9.648001,,0.0,8,gps,1.4,0.9,1.7,-41.9,,,,100,
2018-10-03T18:25:33.000Z,43.781022,-79.467940,77.2947998046875,10.72,,0.0,0,gps,,,,-41.9,,,,100,
2018-10-03T18:25:37.000Z,43.781021,-79.467940,77.47857666015625,8.576,,0.0,0,gps,1.4,0.9,1.7,-41.9,,,,100,
2018-10-03T18:25:39.778Z,43.781021,-79.467939,77.5625,8.576,,0.0,9,gps,1.2,0.9,1.6,-41.9,,,,100,
