time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-08-28T04:00:00.913Z,43.661271,-79.592371,107.5418701171875,8.576,213.3,14.52,13,gps,,,,-42.1,,,,91,
2018-08-28T04:00:04.212Z,43.660906,-79.592901,104.993408203125,8.576,218.8,14.76,13,gps,,,,-42.1,,,,91,
2018-08-28T04:00:09.000Z,43.660477,-79.593295,117.94927978515625,8.576,220.7,13.68,0,gps,,,,-42.1,,,,91,
2018-08-28T04:00:11.749Z,43.660253,-79.593626,116.99371337890625,9.648001,218.8,13.36,18,gps,0.6,0.6,0.9,-42.1,,,,91,
2018-08-28T04:00:14.964Z,43.659934,-79.593995,117.724609375,8.576,221.0,13.76,18,gps,,,,-42.1,,,,91,
2018-08-28T04:00:18.208Z,43.659623,-79.594381,117.72100830078125,6.432,218.4,13.95,16,gps,,,,-42.1,,,,91,
2018-08-28T04:00:21.548Z,43.659316,-79.594739,117.7489013671875,7.504,216.5,15.33,14,gps,,,,-42.1,,,,91,
2018-08-28T04:00:24.780Z,43.658951,-79.595039,114.9327392578125,9.648001,212.8,14.58,14,gps,,,,-42.1,,,,91,
2018-08-28T04:00:28.045Z,43.658639,-79.595470,115.4598388671875,8.576,218.5,14.76,15,gps,,,,-42.1,,,,91,
2018-08-28T04:00:31.309Z,43.658274,-79.595812,113.3189697265625,8.576,216.8,14.58,15,gps,,,,-42.1,,,,91,
2018-08-28T04:00:34.651Z,43.657948,-79.596132,116.6976318359375,8.576,217.4,14.54,0,gps,,,,-42.1,,,,91,
2018-08-28T04:00:39.000Z,43.657507,-79.596621,117.0323486328125,9.648001,219.0,14.57,0,gps,0.7,0.7,1.0,-42.1,,,,91,
2018-08-28T04:00:43.000Z,43.657110,-79.597018,112.50640869140625,5.36,218.5,14.78,0,gps,0.7,0.7,1.0,-42.1,,,,91,
2018-08-28T04:00:45.326Z,43.657213,-79.598092,,37.502,,,0,network,,,,,,,,91,
2018-08-28T04:00:48.978Z,43.656510,-79.597731,113.79815673828125,7.504,221.1,14.82,17,gps,0.6,0.6,0.9,-42.1,,,,91,
2018-08-28T04:00:52.233Z,43.656193,-79.598171,106.70611572265625,6.432,219.7,14.83,15,gps,,,,-42.1,,,,91,
2018-08-28T04:00:55.539Z,43.655829,-79.598613,107.82666015625,8.576,219.7,14.6,15,gps,,,,-42.1,,,,91,
2018-08-28T04:00:58.814Z,43.655458,-79.598967,108.668701171875,7.504,216.9,14.33,17,gps,,,,-42.1,,,,91,
2018-08-28T04:01:02.318Z,43.655132,-79.599322,106.4173583984375,9.648001,217.4,13.89,16,gps,,,,-42.1,,,,91,
2018-08-28T04:01:05.559Z,43.654831,-79.599625,111.412109375,8.576,217.8,14.28,17,gps,,,,-42.1,,,,91,
2018-08-28T04:01:08.777Z,43.654486,-79.599971,112.97393798828125,7.504,218.1,14.33,16,gps,,,,-42.1,,,,91,
2018-08-28T04:01:11.998Z,43.654169,-79.600349,110.47454833984375,7.504,218.9,14.65,14,gps,,,,-42.1,,,,91,
2018-08-28T04:01:15.239Z,43.653785,-79.600727,109.74200439453125,6.432,219.2,14.87,14,gps,,,,-42.1,,,,91,
2018-08-28T04:01:18.478Z,43.653457,-79.601084,109.13037109375,6.432,218.5,14.57,14,gps,,,,-42.1,,,,91,
2018-08-28T04:01:21.724Z,43.653108,-79.601482,113.56494140625,5.36,218.7,14.67,15,gps,,,,-42.1,,,,91,
2018-08-28T04:01:24.956Z,43.652797,-79.601818,113.67059326171875,6.432,220.8,14.36,15,gps,,,,-42.1,,,,91,
2018-08-28T04:01:28.230Z,43.652469,-79.602145,115.289306640625,6.432,218.3,14.54,16,gps,,,,-42.1,,,,91,
2018-08-28T04:01:31.513Z,43.652138,-79.602560,114.96368408203125,5.36,219.3,14.57,16,gps,,,,-42.1,,,,91,
2018-08-28T04:01:34.748Z,43.651783,-79.602910,119.34375,5.36,219.0,14.72,16,gps,,,,-42.1,,,,91,
2018-08-28T04:01:37.958Z,43.651487,-79.603297,118.9154052734375,5.36,217.9,14.53,16,gps,,,,-42.1,,,,91,
2018-08-28T04:01:41.333Z,43.651124,-79.603645,114.9595947265625,8.576,215.0,14.5,15,gps,,,,-42.1,,,,91,
