time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2018-10-06T04:00:02.086Z,43.884479,-79.544660,225.80029296875,7.504,350.4,13.48,16,gps,,,,-41.9,,,,86,
2018-10-06T04:00:05.314Z,43.884839,-79.544744,230.54193115234375,8.576,349.9,12.7,17,gps,,,,-41.9,,,,86,
2018-10-06T04:00:08.541Z,43.885173,-79.544800,233.364013671875,7.504,350.5,12.42,18,gps,,,,-41.9,,,,86,
2018-10-06T04:00:11.791Z,43.885576,-79.544895,239.84295654296875,6.432,350.7,12.64,17,gps,,,,-41.9,,,,86,
2018-10-06T04:00:15.324Z,43.885925,-79.544981,239.892578125,6.432,352.3,9.26,15,gps,,,,-41.9,,,,86,
2018-10-06T04:00:18.573Z,43.886151,-79.545041,240.80267333984375,4.288,350.6,5.02,14,gps,,,,-41.9,,,,86,
2018-10-06T04:00:22.093Z,43.886276,-79.545010,233.7518310546875,5.36,308.6,3.52,17,gps,,,,-41.9,,,,86,
2018-10-06T04:00:25.367Z,43.886262,-79.545143,230.48443603515625,4.288,190.1,3.52,18,gps,,,,-41.9,,,,86,
2018-10-06T04:00:28.626Z,43.886103,-79.545117,231.186767578125,5.36,162.9,6.28,19,gps,,,,-41.9,,,,86,
2018-10-06T04:00:31.888Z,43.885903,-79.545034,228.2191162109375,5.36,169.2,9.34,19,gps,,,,-41.9,,,,86,
2018-10-06T04:00:35.145Z,43.885591,-79.544940,229.2469482421875,4.288,169.5,13.31,19,gps,,,,-41.9,,,,86,
2018-10-06T04:00:38.488Z,43.885167,-79.544884,232.6201171875,5.36,171.4,15.53,18,gps,,,,-41.9,,,,86,
2018-10-06T04:00:41.811Z,43.884692,-79.544773,234.0677490234375,5.36,170.9,16.37,17,gps,,,,-41.9,,,,86,
2018-10-06T04:00:45.099Z,43.884170,-79.544633,235.70697021484375,5.36,170.3,16.44,17,gps,,,,-41.9,,,,86,
2018-10-06T04:00:48.431Z,43.883686,-79.544530,229.4124755859375,6.432,170.5,15.99,18,gps,,,,-41.9,,,,86,
2018-10-06T04:00:51.654Z,43.883270,-79.544421,226.66839599609375,6.432,170.4,15.43,17,gps,,,,-41.9,,,,86,
2018-10-06T04:00:54.943Z,43.882794,-79.544306,228.18011474609375,6.432,170.1,16.14,18,gps,,,,-41.9,,,,86,
2018-10-06T04:00:58.183Z,43.882334,-79.544177,227.43157958984375,4.288,169.6,15.73,19,gps,,,,-41.9,,,,86,
2018-10-06T04:01:01.464Z,43.881896,-79.544063,229.66595458984375,4.288,169.8,15.19,17,gps,,,,-41.9,,,,86,
2018-10-06T04:01:04.809Z,43.881414,-79.543974,233.32763671875,4.288,170.6,14.5,16,gps,,,,-41.9,,,,86,
2018-10-06T04:01:08.090Z,43.881013,-79.543901,233.115234375,4.288,171.0,14.38,18,gps,,,,-41.9,,,,86,
2018-10-06T04:01:11.384Z,43.880563,-79.543773,235.7012939453125,4.288,169.8,14.19,19,gps,,,,-41.9,,,,86,
2018-10-06T04:01:14.632Z,43.880172,-79.543660,230.42547607421875,3.216,169.6,13.51,18,gps,,,,-41.9,,,,86,
2018-10-06T04:01:17.898Z,43.879793,-79.543595,232.61273193359375,5.36,171.0,13.24,18,gps,,,,-41.9,,,,86,
2018-10-06T04:01:21.371Z,43.879417,-79.543475,231.48040771484375,5.36,170.5,13.17,19,gps,,,,-41.9,,,,86,
2018-10-06T04:01:24.620Z,43.879055,-79.543430,233.15753173828125,5.36,170.4,12.78,18,gps,,,,-41.9,,,,86,
2018-10-06T04:01:27.889Z,43.878668,-79.543356,235.428955078125,5.36,170.5,12.89,18,gps,,,,-41.9,,,,86,
2018-10-06T04:01:31.134Z,43.878309,-79.543259,232.98583984375,5.36,170.5,13.01,16,gps,,,,-41.9,,,,86,
2018-10-06T04:01:34.430Z,43.877938,-79.543165,233.7183837890625,4.288,169.8,12.72,15,gps,,,,-41.9,,,,86,
2018-10-06T04:01:37.752Z,43.877550,-79.543081,232.8099365234375,5.36,170.8,12.59,15,gps,,,,-41.9,,,,86,
2018-10-06T04:01:41.084Z,43.877179,-79.542996,231.46014404296875,4.288,170.8,12.22,17,gps,,,,-41.9,,,,86,
2018-10-06T04:01:44.399Z,43.876869,-79.542945,240.4466552734375,4.288,171.5,11.88,17,gps,,,,-41.9,,,,86,
2018-10-06T04:01:47.625Z,43.876516,-79.542860,236.3311767578125,5.36,171.2,12.7,17,gps,,,,-41.9,,,,86,
2018-10-06T04:01:50.898Z,43.876132,-79.542743,235.3270263671875,4.288,169.9,12.86,15,gps,,,,-41.9,,,,86,
2018-10-06T04:01:54.184Z,43.875727,-79.542664,235.48419189453125,4.288,170.7,13.25,15,gps,,,,-41.9,,,,86,
2018-10-06T04:01:57.425Z,43.875337,-79.542610,237.0074462890625,4.288,171.7,12.67,15,gps,,,,-41.9,,,,86,
2018-10-06T04:02:00.703Z,43.874987,-79.542527,237.328125,5.36,170.5,12.62,15,gps,,,,-41.9,,,,86,
2018-10-06T04:02:03.951Z,43.874607,-79.542432,236.25518798828125,6.432,170.7,12.72,16,gps,,,,-41.9,,,,86,
2018-10-06T04:02:07.249Z,43.874299,-79.542363,232.1614990234375,5.36,171.1,12.18,16,gps,,,,-41.9,,,,86,
2018-10-06T04:02:10.586Z,43.873924,-79.542268,235.57537841796875,5.36,169.5,12.04,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:13.868Z,43.873563,-79.542163,231.5125732421875,5.36,169.8,11.95,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:17.117Z,43.873219,-79.542084,230.3331298828125,6.432,171.0,12.48,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:20.356Z,43.872838,-79.542002,231.16741943359375,6.432,171.0,12.47,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:23.604Z,43.872579,-79.541932,217.9447021484375,6.432,171.0,12.41,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:26.861Z,43.872201,-79.541870,211.003662109375,7.504,170.7,12.62,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:30.072Z,43.871801,-79.541758,206.61328125,7.504,170.8,12.97,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:33.400Z,43.871400,-79.541644,208.99090576171875,4.288,171.6,12.73,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:36.676Z,43.871049,-79.541571,216.167724609375,4.288,171.7,12.71,16,gps,,,,-41.9,,,,86,
2018-10-06T04:02:39.942Z,43.870686,-79.541513,216.10498046875,3.216,173.2,12.54,17,gps,,,,-41.9,,,,86,
2018-10-06T04:02:43.475Z,43.870311,-79.541452,213.73974609375,4.288,171.8,12.11,18,gps,,,,-41.9,,,,86,
2018-10-06T04:02:46.704Z,43.869972,-79.541373,214.10516357421875,4.288,171.1,11.68,16,gps,,,,-41.9,,,,86,
2018-10-06T04:02:49.996Z,43.869582,-79.541306,218.77789306640625,4.288,174.8,11.25,18,gps,,,,-41.9,,,,86,
2018-10-06T04:02:53.224Z,43.869270,-79.541285,221.087158203125,3.216,173.4,10.81,18,gps,,,,-41.9,,,,86,
2018-10-06T04:02:56.484Z,43.869001,-79.541241,217.650146484375,3.216,170.8,8.8,16,gps,,,,-41.9,,,,86,
2018-10-06T04:02:59.753Z,43.868812,-79.541201,219.04095458984375,3.216,170.0,4.74,17,gps,,,,-41.9,,,,86,
2018-10-06T04:03:03.029Z,43.868729,-79.541171,222.23138427734375,4.288,171.0,0.69,16,gps,,,,-41.9,,,,86,
2018-10-06T04:03:06.331Z,43.868716,-79.541172,224.5552978515625,3.216,,0.0,18,gps,,,,-41.9,,,,86,
2018-10-06T04:03:09.585Z,43.868701,-79.541180,220.16937255859375,7.504,,0.0,18,gps,,,,-41.9,,,,86,
2018-10-06T04:03:12.864Z,43.868699,-79.541173,219.434814453125,6.432,,0.0,18,gps,,,,-41.9,,,,86,
2018-10-06T04:03:16.120Z,43.868567,-79.541153,219.6866455078125,6.432,172.7,5.74,18,gps,,,,-41.9,,,,86,
2018-10-06T04:03:19.359Z,43.868351,-79.541117,219.9290771484375,5.36,170.2,8.26,18,gps,,,,-41.9,,,,86,
2018-10-06T04:03:22.672Z,43.868049,-79.541032,217.022216796875,3.216,169.9,9.82,17,gps,,,,-41.9,,,,86,
2018-10-06T04:03:25.944Z,43.867758,-79.540951,219.9010009765625,3.216,169.4,10.56,17,gps,,,,-41.9,,,,86,
2018-10-06T04:03:29.200Z,43.867448,-79.540855,217.82989501953125,3.216,167.8,11.36,18,gps,,,,-41.9,,,,86,
2018-10-06T04:03:32.467Z,43.867149,-79.540775,215.9810791015625,3.216,168.9,11.5,17,gps,,,,-41.9,,,,86,
2018-10-06T04:03:35.686Z,43.866797,-79.540686,216.2662353515625,3.216,169.1,11.45,17,gps,,,,-41.9,,,,86,
2018-10-06T04:03:38.983Z,43.866443,-79.540574,215.787841796875,5.36,167.9,11.48,15,gps,,,,-41.9,,,,86,
2018-10-06T04:03:42.476Z,43.866097,-79.540482,216.141357421875,4.288,169.9,11.41,16,gps,,,,-41.9,,,,86,
2018-10-06T04:03:45.816Z,43.865780,-79.540384,218.77728271484375,5.36,171.1,11.6,16,gps,,,,-41.9,,,,86,
2018-10-06T04:03:49.049Z,43.865409,-79.540306,218.55133056640625,7.504,169.8,12.27,17,gps,,,,-41.9,,,,86,
