EPOCH_TIME ALARM_STATUS INST_STATUS CavityPressure CavityTemp DasTemp EtalonTemp WarmBoxTemp species MPVPosition OutletValve solenoid_valves C2H2 CH4 H2O GPS_ABS_LAT GPS_ABS_LONG WS_PRESSURE WS_REL_HUMIDITY WS_TEMP WS_WIND_DIRECTION WS_WIND_SPEED GPS_FIT WS_WIND_LON WS_WIND_LAT WS_COS_HEADING WS_SIN_HEADING CAR_SPEED
1538793146.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 443.40364649 2.00139487215 0.92541207491 43.78752175 -79.470724 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793147.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 443.40364649 2.00077665443 0.92541207491 43.7875219333 -79.470724 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793150.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 435.403485248 2.00060349785 0.91699274272 43.787522 -79.470724 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793151.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 435.403485248 1.99810333639 0.91699274272 43.78752215 -79.47072415 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793154.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 432.13997246 1.99794982395 0.90951514791 43.78752265 -79.47072465 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793156.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 432.13997246 1.99707972325 0.90951514791 43.78752285 -79.47072485 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793159.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 431.669102454 1.99705716718 0.90841564108 43.7875191667 -79.4707265333 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793160.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 431.669102454 1.99780668197 0.90841564108 43.787518 -79.4707269 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793163.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 430.28833088 1.99781014739 0.9085845062 43.787518 -79.470726 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793164.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 430.28833088 1.99732076097 0.9085845062 43.787518 -79.470726 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793167.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 441.098170196 1.99739784581 0.91234117198 43.7875168 -79.470726 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
1538793168.0 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan 441.098170196 1.99860652558 0.91234117198 43.7875144 -79.470726 Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan Nan
