DATE                      TIME                      DAYS_SINCE_JAN            CAVITY_TEMP               CAVITY_PRESSURE           DAS_TEMP_(C)              ETALON_TEMP               HEATER_CURRENT            INLET_PROPORTIONAL_VALVE  OUTLET_PROPORTIONAL_VALVE SOLENOID_VALVES           MULTI_POS_VALVE           SPECTRUMID                CLOCK_DRIFT               CO2                       CO2_CORR                  CH4                       H2O                       CO2_USER_AVE1             CO2_CORR_AVE1             CH4_CORR_AVE1             CO2_H20_CORR              TIME_DELAY_CO2            TIME_DELAY_CH4            CO2_GAL_PEAK              CO2_Y_PARAMETER           CO2_BASELINE              CM_ADJUST_C               CO2_WLM_OFFSET            QUADSHIFT                 FINECURRENT_MEAN_CO2      LASER1_TEMP_OFFSET_CO2    CM_ADJUST_L2              CH4_WLM_OFFSET            FINECURRENT_MEAN_CH4      LASER2_TEMP_OFFSET        CH4_Y                     CH4_BASELINE              PZT_CENTER                PZT_SD                    STDV_RESIDUALS            PZT_FILTERED              WLM_SETPOINT_FILTERED     BAD_RINGDOWNS_FILTERED    SPARSE_FILTERED           TOTAL_FILTERED_CO2        TOTAL_FILTERED_CH4       
10/13/18                  02:12:01.9                2.8509168891E+2           4.5000671390E+1           1.4003735350E+2           2.7000000000E+1           4.5092834470E+1           1.8959000000E+4           5.0000000000E+4           3.8441000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -5.9600004461E-1          4.1646618487E+2           4.1646618487E+2           1.9515638227E+0           0.0000000000E+0           4.1632185313E+2           4.1632185313E+2           1.9592271050E+0           0.0000000000E+0           7.9296900000E-1           7.9296900000E-1           5.8822908132E+2           1.9077983976E+0           1.1633712452E+3           5.7890000000E-3           -3.8140000000E-2          -3.5940763072E-3          -1.8849666667E+3          2.0000000298E-1           2.5830000000E-3           -2.4200000000E-2          -1.8849666667E+3          -6.0000002384E-1          1.1098948670E+0           1.2626876388E+3           5.3147394498E+4           6.0983565601E+2           1.3219055274E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+0           1.0000000000E+0           1.0000000000E+0          
10/13/18                  02:12:03.2                2.8509170485E+2           4.5009979250E+1           1.4014878850E+2           2.7000000000E+1           4.5092376710E+1           1.8895000000E+4           5.0000000000E+4           3.8451000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -5.9600004461E-1          4.1646618487E+2           4.1646618487E+2           1.9552227748E+0           0.0000000000E+0           4.1632185313E+2           4.1632185313E+2           1.9587413747E+0           0.0000000000E+0           1.2729490000E+0           1.2729490000E+0           5.8822908132E+2           1.9077983976E+0           1.1633712452E+3           5.7890000000E-3           -3.8140000000E-2          -3.5940763072E-3          -2.1005454545E+3          2.0000000298E-1           2.6560000000E-3           -2.4200000000E-2          -2.1005454545E+3          -6.0000002384E-1          1.1052948346E+0           1.2626155876E+3           5.3147394498E+4           6.0983565601E+2           3.5638271446E-1           3.4000000000E+1           0.0000000000E+0           0.0000000000E+0           1.0000000000E+0           3.5000000000E+1           3.5000000000E+1          
10/13/18                  02:12:06.4                2.8509174187E+2           4.5009979250E+1           1.4007450870E+2           2.7062500000E+1           4.5092376710E+1           1.8895000000E+4           5.0000000000E+4           3.8480000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -5.9600004461E-1          4.1617752138E+2           4.1617752138E+2           1.9552227748E+0           0.0000000000E+0           4.1628680160E+2           4.1628680160E+2           1.9587413747E+0           0.0000000000E+0           8.3886700000E-1           8.3886700000E-1           5.8782174518E+2           1.9972238732E+0           1.1624058277E+3           5.7490000000E-3           -3.8140000000E-2          -3.8457326844E-3          -2.5462231405E+3          2.0000000298E-1           2.6560000000E-3           -2.4200000000E-2          -2.5462231405E+3          -6.0000002384E-1          1.1052948346E+0           1.2626155876E+3           5.3147394498E+4           6.0983565601E+2           4.2278933838E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           2.0000000000E+0           2.0000000000E+0           2.0000000000E+0          
10/13/18                  02:12:07.7                2.8509175644E+2           4.5019287110E+1           1.3992593380E+2           2.7062500000E+1           4.5089874270E+1           1.7743000000E+4           5.0000000000E+4           3.8455000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -5.9600004461E-1          4.1617752138E+2           4.1617752138E+2           1.9632314352E+0           0.0000000000E+0           4.1628680160E+2           4.1628680160E+2           1.9592447790E+0           0.0000000000E+0           1.1601560000E+0           1.1601560000E+0           5.8782174518E+2           1.9972238732E+0           1.1624058277E+3           5.7490000000E-3           -3.8140000000E-2          -3.8457326844E-3          -1.2678321678E+3          2.0000000298E-1           2.6690000000E-3           -2.4200000000E-2          -1.2678321678E+3          -6.0000002384E-1          1.1860991718E+0           1.2613631161E+3           5.3147394498E+4           6.0983565601E+2           1.1262363478E+0           3.1000000000E+1           1.0000000000E+0           0.0000000000E+0           0.0000000000E+0           3.2000000000E+1           3.2000000000E+1          
10/13/18                  02:12:10.9                2.8509179376E+2           4.5019287110E+1           1.4007450870E+2           2.7062500000E+1           4.5089874270E+1           1.7743000000E+4           5.0000000000E+4           3.8455000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -5.9600004461E-1          4.1890816078E+2           4.1890816078E+2           1.9632314352E+0           0.0000000000E+0           4.1692735527E+2           4.1692735527E+2           1.9592447790E+0           0.0000000000E+0           9.8291000000E-1           9.8291000000E-1           5.9167497957E+2           1.8715587599E+0           1.1653063651E+3           5.7470000000E-3           -3.8140000000E-2          -3.9121660035E-3          -3.3656666667E+3          2.0000000298E-1           2.6690000000E-3           -2.4200000000E-2          -3.3656666667E+3          -6.0000002384E-1          1.1860991718E+0           1.2613631161E+3           5.3147394498E+4           6.6955269551E+2           7.3202372678E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           1.0000000000E+0           1.0000000000E+0           1.0000000000E+0          
10/13/18                  02:12:12.2                2.8509180870E+2           4.5019287110E+1           1.4018592830E+2           2.7062500000E+1           4.5089874270E+1           1.7743000000E+4           5.0000000000E+4           3.8495000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -5.9600004461E-1          4.1890816078E+2           4.1890816078E+2           1.9563139491E+0           0.0000000000E+0           4.1692735527E+2           4.1692735527E+2           1.9589089929E+0           0.0000000000E+0           1.1320800000E+0           1.1320800000E+0           5.9167497957E+2           1.8715587599E+0           1.1653063651E+3           5.7470000000E-3           -3.8140000000E-2          -3.9121660035E-3          -1.0923286713E+3          2.0000000298E-1           2.6440000000E-3           -2.4200000000E-2          -1.0923286713E+3          -6.0000002384E-1          1.1050566612E+0           1.2628704857E+3           5.3147394498E+4           6.6955269551E+2           2.5922215496E-1           2.9000000000E+1           2.0000000000E+0           0.0000000000E+0           1.0000000000E+0           3.2000000000E+1           3.2000000000E+1          
10/13/18                  02:12:15.3                2.8509184423E+2           4.5022399900E+1           1.4003735350E+2           2.7125000000E+1           4.5088378910E+1           1.7919000000E+4           5.0000000000E+4           3.8461000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -5.9600004461E-1          4.2015497549E+2           4.2015497549E+2           1.9563139491E+0           0.0000000000E+0           4.1768704743E+2           4.1768704743E+2           1.9589089929E+0           0.0000000000E+0           8.0908200000E-1           8.0908200000E-1           5.9343437311E+2           1.8090106745E+0           1.1662136745E+3           5.9300000000E-3           -3.8140000000E-2          -3.9467289599E-3          -2.7805619835E+3          2.0000000298E-1           2.6440000000E-3           -2.4200000000E-2          -2.7805619835E+3          -6.0000002384E-1          1.1050566612E+0           1.2628704857E+3           5.3147394498E+4           6.6955269551E+2           1.3790886458E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0          
10/13/18                  02:12:16.6                2.8509185928E+2           4.5022399900E+1           1.4014878850E+2           2.7125000000E+1           4.5088378910E+1           1.7919000000E+4           5.0000000000E+4           3.8465000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -5.9600004461E-1          4.2015497549E+2           4.2015497549E+2           1.9554182743E+0           0.0000000000E+0           4.1768704743E+2           4.1768704743E+2           1.9585061898E+0           0.0000000000E+0           1.0939940000E+0           1.0939940000E+0           5.9343437311E+2           1.8090106745E+0           1.1662136745E+3           5.9300000000E-3           -3.8140000000E-2          -3.9467289599E-3          -1.5510419580E+3          2.0000000298E-1           2.6960000000E-3           -2.4200000000E-2          -1.5510419580E+3          -6.0000002384E-1          1.1232467903E+0           1.2628168561E+3           5.3147394498E+4           6.6955269551E+2           9.3809628716E-2           3.2000000000E+1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           3.2000000000E+1           3.2000000000E+1          
10/13/18                  02:12:19.6                2.8509189454E+2           4.5031677250E+1           1.4018592830E+2           2.7125000000E+1           4.5087341310E+1           1.6735000000E+4           5.0000000000E+4           3.8515000000E+4           2.0000000000E+0           5.1200000000E+2           1.0000000000E+1           -5.9600005115E-1          4.1386560036E+2           4.1386560036E+2           1.9554182743E+0           0.0000000000E+0           4.1679286849E+2           4.1679286849E+2           1.9585061898E+0           0.0000000000E+0           8.0102500000E-1           8.0102500000E-1           5.8455936876E+2           1.8677543797E+0           1.1651753755E+3           5.8030000000E-3           -3.8090000000E-2          -3.6944083848E-3          -2.2772666667E+3          2.0000000298E-1           2.6960000000E-3           -2.4150000000E-2          -2.2772666667E+3          -6.0000002384E-1          1.1232467903E+0           1.2628168561E+3           5.3147394498E+4           6.6955269551E+2           4.8835951698E-1           0.0000000000E+0           0.0000000000E+0           0.0000000000E+0           3.0000000000E+0           3.0000000000E+0           3.0000000000E+0          
10/13/18                  02:12:21.0                2.8509190974E+2           4.5031677250E+1           1.4011164860E+2           2.7125000000E+1           4.5087341310E+1           1.6735000000E+4           5.0000000000E+4           3.8530000000E+4           2.0000000000E+0           5.1200000000E+2           2.5000000000E+1           -5.9600005115E-1          4.1386560036E+2           4.1386560036E+2           1.9549771839E+0           0.0000000000E+0           4.1679286849E+2           4.1679286849E+2           1.9580954317E+0           0.0000000000E+0           1.2141120000E+0           1.2141120000E+0           5.8455936876E+2           1.8677543797E+0           1.1651753755E+3           5.8030000000E-3           -3.8090000000E-2          -3.6944083848E-3          -1.8698531469E+3          2.0000000298E-1           2.7180000000E-3           -2.4150000000E-2          -1.8698531469E+3          -6.0000002384E-1          1.1378917878E+0           1.2627660779E+3           5.3147394498E+4           6.6955269551E+2           4.5425763633E-1           2.2000000000E+1           3.0000000000E+0           0.0000000000E+0           1.0000000000E+0           2.6000000000E+1           2.6000000000E+1          
