gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2018-08-28 03:40:19.399999,134.723803972,amb[ii],2.008916897,2.00939880669,co[ii],419.51676489,420.305081351,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7240100001,-79.4816712,992.1,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],11.0,ws_corr[jj],14.7
2018-08-28 03:40:20.700000,134.413919056,amb[ii],1.9728078899,1.97354834134,co[ii],419.51676489,420.305081351,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.723842625,-79.48162635,992.0,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],11.0,ws_corr[jj],14.5
2018-08-28 03:40:23.899999,141.345372305,amb[ii],1.9728078899,1.97354834134,co[ii],409.46951105,410.21452049,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7233583501,-79.481554075,991.7,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],10.0,ws_corr[jj],17.0
2018-08-28 03:40:25.099999,142.691124312,amb[ii],1.9594525171,1.96028859347,co[ii],409.46951105,410.21452049,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7232281501,-79.481538175,991.5,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],4.0,ws_corr[jj],16.8
2018-08-28 03:40:28.199999,144.444751261,amb[ii],1.9594525171,1.96028859347,co[ii],415.67679613,416.448561043,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7228400001,-79.4814722,991.3,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],0.0,ws_corr[jj],18.0
2018-08-28 03:40:29.500000,144.036173503,amb[ii],1.9893325699,1.98995470405,co[ii],415.67679613,416.448561043,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7226428333,-79.481428,991.3,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],20.0,ws_corr[jj],17.7
2018-08-28 03:40:32.599999,144.387475381,amb[ii],1.9893325699,1.98995470405,co[ii],418.9502348,419.736109327,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7221726668,-79.4813572667,991.2,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],0.0,ws_corr[jj],18.0
2018-08-28 03:40:33.800000,142.746671652,amb[ii],1.999733184,2.0002808494,co[ii],418.9502348,419.736109327,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7219856,-79.481313,991.2,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],357.0,ws_corr[jj],17.8
2018-08-28 03:40:36.899999,138.079292224,amb[ii],1.999733184,2.0002808494,co[ii],410.35095349,411.099762241,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7215297751,-79.4811665251,991.3,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],358.0,ws_corr[jj],17.6
2018-08-28 03:40:38.199999,138.165878236,amb[ii],1.9953542718,1.99593329036,co[ii],410.35095349,411.099762241,cod[ii],cog[jj],gasp[ii],0.0,hdop[jj],heading[jj],43.7213734501,-79.48109795,991.4,rd1[ii],rd2[ii],sog[jj],t[ii],26.6,wd_corr[jj],6.0,ws_corr[jj],17.7
